Date,Demand(MW),Temp(C),IsHoliday,humidity,feelslike,Barisal_Demand,Chittagong_Demand,Comilla_Demand,Dhaka_Demand,Khulna_Demand,Mymensingh_Demand,Rajshahi_Demand,Rangpur_Demand,Sylhet_Demand
2021-01-07,9200,22.7,0,68.8,22.7,233.0,1039.0,743.0,3108,1088.0,750.0,883.0,585.0,324
2021-01-06,9200,22.5,0,67.5,22.5,223.0,991.0,745.0,3041,1091.0,739.0,912.0,577.0,316
2021-01-05,9200,21.4,0,70.1,21.4,245.0,1031.0,728.0,3040,1067.0,718.0,894.0,574.0,322
2021-01-04,9000,20.6,0,71.7,20.6,236.0,882.0,717.0,3027,1085.0,737.0,885.0,598.0,311
2021-01-02,9000,20.1,0,66.6,20.1,242.0,972.0,721.0,2868,1132.0,699.0,863.0,597.0,313
2021-01-01,8000,19.9,1,70.0,19.9,227.0,846.0,688.0,2386,987.0,664.0,782.0,535.0,302
2020-12-31,9000,20.7,0,66.7,20.7,233.0,931.0,716.0,2939,1075.0,696.0,851.0,598.0,309
2020-12-30,9000,20.6,0,67.5,20.6,236.0,876.0,721.0,2960,1078.0,699.0,873.0,575.0,311
2020-12-29,8900,20.5,0,64.9,20.5,248.0,885.0,739.0,2981,1070.0,700.0,872.0,575.0,314
2020-12-28,9000,19.3,0,69.4,19.3,239.0,878.0,727.0,2957,1092.0,710.0,866.0,585.0,313
2020-12-27,9000,19.2,0,69.0,19.2,240.0,858.0,719.0,3033,1079.0,696.0,861.0,597.0,301
2020-12-26,8800,20.5,0,66.7,20.5,235.0,904.0,725.0,2953,1073.0,687.0,846.0,576.0,311
2020-12-25,8100,19.7,1,71.4,19.7,227.0,815.0,682.0,2396,977.0,660.0,793.0,525.0,292
2020-12-24,8900,20.6,0,70.5,20.6,232.0,887.0,744.0,2998,1044.0,710.0,867.0,594.0,309
2020-12-23,9000,19.7,0,76.3,19.7,220.0,1011.0,730.0,2957,1063.0,678.0,886.0,588.0,314
2020-12-22,9000,18.8,0,76.7,18.8,231.0,887.0,730.0,3076,1086.0,687.0,879.0,603.0,320
2020-12-21,8800,19.2,0,78.0,19.2,240.0,958.0,745.0,3004,1070.0,707.0,880.0,565.0,309
2020-12-20,9000,19.4,0,73.1,19.4,245.0,816.0,708.0,2938,1068.0,680.0,869.0,581.0,310
2020-12-19,8500,20.3,0,62.4,20.3,240.0,869.0,711.0,2798,1073.0,688.0,832.0,578.0,280
2020-12-18,7800,20.9,1,69.6,20.9,226.0,824.0,687.0,2351,1010.0,663.0,793.0,559.0,295
2020-12-17,8400,20.8,0,74.4,20.8,237.0,958.0,696.0,2708,1042.0,677.0,839.0,572.0,321
2020-12-16,8000,21.3,0,77.4,21.3,227.0,762.0,700.0,2305,973.0,622.0,829.0,547.0,298
2020-12-15,9000,21.1,0,79.2,21.1,227.0,953.0,733.0,3014,1065.0,674.0,873.0,556.0,318
2020-12-14,9100,22.4,0,73.9,22.4,230.0,866.0,747.0,3050,1058.0,674.0,870.0,585.0,316
2020-12-13,9200,21.3,0,82.8,21.3,235.0,866.0,759.0,2968,1037.0,624.0,857.0,573.0,311
2020-12-12,8500,20.3,0,81.8,20.3,229.0,856.0,763.0,3001,1050.0,659.0,836.0,582.0,318
2020-12-11,8000,19.6,1,84.4,19.6,223.0,908.0,702.0,2498,950.0,631.0,774.0,533.0,295
2020-12-10,8900,20.2,0,84.3,20.2,228.0,910.0,725.0,3089,1037.0,653.0,841.0,577.0,309
2020-12-09,9000,20.5,0,91.2,20.5,233.0,926.0,745.0,2980,1032.0,649.0,855.0,576.0,303
2020-12-08,9000,22.6,0,84.4,22.8,239.0,939.0,731.0,3089,1032.0,660.0,856.0,585.0,315
2020-12-07,9000,23.2,0,81.7,23.4,233.0,924.0,711.0,3085,1043.0,655.0,863.0,591.0,310
2020-12-06,9200,24.2,0,77.4,24.7,232.0,957.0,710.0,3087,1026.0,667.0,829.0,573.0,313
2020-12-05,8800,22.9,0,77.4,23.2,243.0,1003.0,719.0,3109,1051.0,674.0,845.0,587.0,317
2020-12-04,7800,24.8,1,65.9,25.0,225.0,833.0,701.0,2601,950.0,626.0,786.0,533.0,296
2020-12-03,9200,23.0,0,74.6,23.0,236.0,943.0,716.0,3200,1018.0,651.0,839.0,577.0,316
2020-12-02,9200,23.4,0,73.2,23.6,235.0,879.0,739.0,3142,1041.0,661.0,851.0,562.0,319
2020-12-01,9200,23.8,0,70.1,23.9,237.0,918.0,724.0,3189,998.0,652.0,839.0,565.0,314
2020-11-30,9200,24.2,0,67.6,24.5,232.0,952.0,707.0,3185,1024.0,625.0,851.0,566.0,314
2020-11-29,9200,24.5,0,67.7,24.8,232.0,949.0,726.0,3150,1005.0,653.0,850.0,557.0,309
2020-11-28,8800,23.4,0,71.2,23.6,236.0,1008.0,726.0,3168,1036.0,667.0,835.0,555.0,322
2020-11-27,8000,23.5,1,71.9,23.6,223.0,794.0,697.0,2397,938.0,612.0,759.0,513.0,301
2020-11-26,9000,23.6,0,69.9,23.7,234.0,963.0,709.0,3127,1031.0,662.0,825.0,567.0,321
2020-11-25,9000,23.5,0,70.0,23.7,235.0,880.0,689.0,3133,1019.0,655.0,843.0,561.0,309
2020-11-24,9200,23.0,0,71.7,23.1,242.0,889.0,711.0,3042,1018.0,634.0,849.0,566.0,308
2020-11-23,9300,22.5,0,67.9,22.6,214.0,949.0,708.0,3156,1022.0,637.0,825.0,590.0,306
2020-11-22,9600,23.6,0,70.7,23.7,220.0,968.0,723.0,3223,1041.0,651.0,841.0,596.0,306
2020-11-21,9500,24.3,0,84.0,24.4,230.0,1000.0,746.0,3294,1032.0,688.0,830.0,558.0,323
2020-11-20,8500,24.8,1,78.0,25.1,244.0,884.0,774.0,2708,1012.0,650.0,790.0,512.0,303
2020-11-19,9800,26.0,0,67.9,26.4,344.0,959.0,787.0,3311,1061.0,675.0,844.0,539.0,330
2020-11-18,10000,25.1,0,68.0,25.1,244.0,991.0,770.0,3368,1056.0,668.0,850.0,558.0,297
2020-11-17,9800,26.6,0,67.7,27.2,241.0,981.0,811.0,3563,1078.0,688.0,877.0,560.0,288
2020-11-16,10000,26.5,0,64.6,27.1,246.0,998.0,806.0,3541,1075.0,695.0,884.0,576.0,349
2020-11-15,10300,27.0,0,61.0,27.5,250.0,1018.0,828.0,3550,1070.0,691.0,866.0,555.0,352
2020-11-14,9800,28.4,0,59.5,29.4,260.0,1049.0,859.0,3511,1073.0,705.0,857.0,565.0,369
2020-11-13,10000,27.4,1,65.1,28.2,237.0,941.0,837.0,2970,1014.0,651.0,803.0,509.0,365
2020-11-12,10300,27.4,0,63.3,28.2,267.0,991.0,901.0,3693,1131.0,686.0,873.0,583.0,386
2020-11-11,10400,27.1,0,62.7,27.6,235.0,1054.0,872.0,3530,1104.0,699.0,899.0,551.0,374
2020-11-10,10400,27.2,0,63.1,28.0,272.0,1153.0,893.0,3623,1152.0,680.0,895.0,561.0,365
2020-11-09,10200,26.9,0,68.7,28.1,257.0,1101.0,884.0,3600,1066.0,671.0,876.0,552.0,368
2020-11-08,10200,25.7,0,70.1,26.4,247.0,1102.0,838.0,3494,1066.0,678.0,867.0,572.0,358
2020-11-07,9200,25.7,0,68.5,25.9,247.0,1007.0,770.0,3296,1049.0,665.0,843.0,556.0,363
2020-11-06,10300,25.7,1,64.6,26.0,236.0,848.0,655.0,2599,936.0,611.0,758.0,483.0,320
2020-11-05,10800,27.2,0,65.7,28.4,253.0,1113.0,821.0,3379,1084.0,664.0,869.0,534.0,355
2020-11-04,11700,28.2,0,68.5,30.2,282.0,1012.0,961.0,3697,1144.0,744.0,896.0,564.0,430
2020-11-03,11800,28.3,0,73.3,31.1,308.0,1071.0,1034.0,4013,1358.0,869.0,1009.0,618.0,475
2020-11-02,11700,27.5,0,76.6,29.8,299.0,1093.0,1021.0,4000,1360.0,877.0,1139.0,676.0,465
2020-11-01,11900,27.1,0,79.1,29.1,288.0,1042.0,941.0,3792,1327.0,864.0,1113.0,680.0,440
2020-10-31,12000,28.2,0,72.2,31.1,277.0,1106.0,928.0,3971,1328.0,861.0,1097.0,662.0,435
2020-10-30,11300,29.6,1,68.1,32.8,333.0,1117.0,1154.0,3549,1335.0,916.0,1055.0,592.0,489
2020-10-29,11800,29.0,0,68.8,32.0,299.0,1265.0,1121.0,4220,1332.0,903.0,1132.0,672.0,509
2020-10-28,11500,28.6,0,71.1,31.8,298.0,1097.0,1048.0,3966,1263.0,898.0,1078.0,644.0,593
2020-10-27,11700,28.5,0,69.8,31.0,300.0,1187.0,1016.0,3946,1175.0,899.0,1044.0,638.0,460
2020-10-26,11000,28.4,0,69.9,30.9,297.0,1019.0,997.0,3697,1283.0,829.0,1033.0,607.0,427
2020-10-25,11200,28.5,0,73.4,31.2,296.0,1067.0,972.0,3771,1270.0,823.0,1009.0,578.0,444
2020-10-24,10500,26.7,0,83.9,28.5,248.0,1019.0,884.0,3509,1172.0,731.0,900.0,560.0,385
2020-10-23,8800,25.4,1,92.4,25.5,208.0,883.0,742.0,2802,995.0,556.0,772.0,498.0,278
2020-10-22,11700,26.5,0,86.5,28.3,181.0,879.0,670.0,3647,1135.0,740.0,1018.0,703.0,381
2020-10-21,12800,28.5,0,78.1,32.7,285.0,1115.0,1063.0,4061,1430.0,945.0,1247.0,759.0,528
2020-10-20,12800,29.9,0,71.7,34.7,339.0,1215.0,1142.0,4226,1507.0,934.0,1252.0,778.0,540
2020-10-19,12800,29.2,0,76.1,34.3,354.0,1193.0,1146.0,4222,1546.0,998.0,1293.0,769.0,537
2020-10-18,13000,29.1,0,73.7,33.6,341.0,1124.0,1158.0,4227,1532.0,981.0,1279.0,750.0,525
2020-10-17,12500,30.4,0,64.2,34.2,371.0,1127.0,1243.0,4203,1536.0,945.0,1290.0,767.0,549
2020-10-16,12000,30.4,1,70.2,35.7,380.0,1211.0,1181.0,3665,1493.0,989.0,1241.0,756.0,531
2020-10-15,13000,29.5,0,74.9,34.2,343.0,1226.0,1208.0,4285,1516.0,984.0,1236.0,769.0,539
2020-10-14,13100,29.2,0,76.2,34.1,346.0,1199.0,1233.0,4114,1503.0,963.0,1275.0,753.0,550
2020-10-13,13100,29.8,0,74.7,35.3,365.0,1270.0,1209.0,4261,1455.0,967.0,1289.0,750.0,536
2020-10-12,13100,29.5,0,79.7,35.9,361.0,1240.0,1150.0,4291,1461.0,969.0,1282.0,733.0,542
2020-10-11,13000,30.4,0,73.7,37.0,362.0,1216.0,1203.0,4332,1518.0,988.0,1270.0,763.0,546
2020-10-10,12500,30.2,0,72.1,35.7,368.0,1228.0,1278.0,4179,1528.0,944.0,1266.0,761.0,505
2020-10-09,12000,30.1,1,72.5,35.4,353.0,1200.0,1182.0,3705,1481.0,944.0,1207.0,743.0,537
2020-10-08,12400,29.0,0,77.5,33.8,358.0,1145.0,1165.0,4132,1503.0,900.0,1218.0,566.0,512
2020-10-07,12300,29.4,0,75.5,34.6,331.0,1183.0,1124.0,4043,1442.0,876.0,1117.0,719.0,472
2020-10-06,12400,28.9,0,74.9,33.3,332.0,1136.0,1096.0,4076,1468.0,869.0,1169.0,708.0,432
2020-10-05,12700,29.0,0,77.0,34.1,348.0,1207.0,1159.0,4026,1440.0,926.0,1224.0,729.0,488
2020-10-04,12700,29.3,0,75.5,33.9,332.0,1200.0,1150.0,4241,1498.0,934.0,1239.0,740.0,496
2020-10-03,11800,29.0,0,78.3,34.3,344.0,1178.0,1180.0,4072,1461.0,931.0,1224.0,685.0,523
2020-10-02,11500,28.9,1,76.8,33.4,336.0,1194.0,1127.0,3550,1361.0,858.0,1099.0,711.0,484
2020-10-01,12600,29.4,0,77.5,35.1,345.0,1260.0,1161.0,3992,1435.0,925.0,1163.0,736.0,521
2020-09-30,12800,30.2,0,73.6,36.1,352.0,1196.0,1153.0,4186,1532.0,967.0,1244.0,771.0,512
2020-09-29,12500,29.4,0,75.5,34.7,343.0,1239.0,1156.0,4236,1479.0,944.0,1253.0,741.0,428
2020-09-28,11900,29.8,0,72.8,34.7,356.0,1198.0,1171.0,4171,1516.0,935.0,1173.0,733.0,490
2020-09-27,11500,28.8,0,77.1,33.6,321.0,1127.0,1039.0,3863,1439.0,930.0,1230.0,581.0,449
2020-09-26,11000,28.5,0,81.8,33.5,309.0,1043.0,956.0,3812,1350.0,840.0,1119.0,623.1428571428571,417
2020-09-25,10500,28.7,1,79.5,33.7,287.0,986.0,963.0,3350,1302.0,810.0,1048.0,584.0,437
2020-09-24,11400,28.2,0,81.3,32.4,294.0,1076.0,1018.0,4062,1407.0,892.0,1101.0,698.0,430
2020-09-23,11900,28.4,0,78.6,32.9,322.0,1103.0,1071.0,3981,1382.0,842.0,1162.0,610.0,466
2020-09-22,11900,28.7,0,79.7,33.9,320.0,1098.0,1019.0,4107,1423.0,867.0,1125.0,669.0,428
2020-09-21,12200,28.9,0,76.5,33.5,293.0,1151.0,1058.0,4202,1372.0,891.0,1154.0,787.0,505
2020-09-20,13000,30.6,0,71.4,36.4,321.0,1170.0,840.0,4274,1534.0,971.0,1305.0,773.0,506
2020-09-19,12000,31.0,0,68.1,36.3,370.0,1324.0,1220.0,4311,1553.0,841.0,1305.0,786.0,513
2020-09-18,11500,28.6,1,80.0,33.5,367.0,1154.0,1218.0,3609,1463.0,944.0,1130.0,682.0,502
2020-09-17,12500,30.0,0,73.8,35.9,365.0,1197.0,1158.0,3910,1462.0,740.0,1012.0,634.0,464
2020-09-16,12300,30.1,0,72.4,35.8,334.0,1128.0,1137.0,4103,1491.0,894.0,1264.0,696.0,407
2020-09-15,12500,29.9,0,76.0,36.1,332.0,1225.0,1146.0,4061,1461.0,886.0,1248.0,767.0,465
2020-09-14,12700,29.2,0,77.2,34.6,273.0,1120.0,1176.0,4034,1528.0,876.0,1275.0,770.0,467
2020-09-13,12700,29.6,0,77.7,35.8,351.0,1153.0,1143.0,4139,1527.0,907.0,1277.0,788.0,508
2020-09-12,12000,29.8,0,78.2,36.1,344.0,1171.0,1181.0,4039,1547.0,954.0,1274.0,749.0,486
2020-09-11,11500,29.3,1,78.3,35.1,348.0,1206.0,1146.0,3517,1432.0,832.0,1206.0,717.0,474
2020-09-10,12700,28.9,0,80.1,34.5,343.0,1192.0,1153.0,3979,1512.0,803.0,1225.0,739.0,508
2020-09-09,13000,28.9,0,76.8,33.8,372.0,1257.0,1179.0,4074,1557.0,992.0,1329.0,743.0,549
2020-09-08,12000,29.5,0,77.1,35.4,354.0,1170.0,1213.0,4125,1507.0,766.0,1227.0,802.0,500
2020-09-07,12400,29.6,0,74.9,35.0,354.0,1244.0,1144.0,4021,1458.0,688.0,1103.0,724.0,491
2020-09-06,13000,31.0,0,67.2,36.5,374.0,1145.0,1208.0,4088,1516.0,827.0,1130.0,716.0,530
2020-09-05,12500,31.4,0,68.3,38.0,370.0,1293.0,1268.0,4142,1579.0,905.0,1363.0,758.0,518
2020-09-04,11800,31.2,1,70.2,38.2,356.0,1284.0,1228.0,3766,1513.0,907.0,1279.0,778.0,505
2020-09-03,12400,30.0,0,70.2,34.9,346.0,1286.0,1137.0,4129,1504.0,978.0,1289.0,759.0,529
2020-09-02,12500,29.9,0,70.8,34.4,371.0,927.0,1176.0,2898,1489.0,941.0,1280.0,783.0,505
2020-09-01,12200,28.5,0,80.9,33.6,332.0,1205.0,1102.0,3755,1369.0,874.0,1112.0,726.0,482
2020-08-31,12600,30.7,0,74.0,37.8,383.0,1207.0,1117.0,4228,1490.0,985.0,1336.0,781.0,494
2020-08-30,12200,30.5,0,72.7,36.6,360.0,1151.0,1190.0,3864,1526.0,1007.0,1347.0,777.0,474
2020-08-29,11500,29.1,0,79.5,34.7,355.0,1174.0,1156.0,3877,1525.0,988.0,1297.0,812.0,494
2020-08-28,11000,29.0,1,72.2,33.2,323.0,1068.0,1096.0,3479,1412.0,919.0,1216.0,783.0,444
2020-08-27,11800,29.5,0,77.0,35.3,330.0,1207.0,1055.0,3836,1378.0,858.0,1203.0,786.0,507
2020-08-26,12000,29.1,0,71.0,33.1,291.0,1143.0,1002.0,3843,1353.0,945.0,1182.0,706.0,507
2020-08-25,12500,29.2,0,76.4,34.2,293.0,1000.0,959.0,3888,1409.0,840.0,1265.0,777.0,501
2020-08-24,11900,30.5,0,71.3,36.3,333.0,1161.0,869.0,4075,1510.0,913.0,1307.0,770.0,514
2020-08-23,11800,29.4,0,81.0,35.5,310.0,1126.0,1083.0,3927,1429.0,957.0,1243.0,759.0,488
2020-08-22,11500,27.0,0,90.0,29.5,297.0,1037.0,1023.0,3692,1424.0,951.0,1211.0,793.0,451
2020-08-21,10500,27.4,1,86.2,30.8,288.0,1043.0,995.0,3172,1251.0,889.0,1086.0,739.0,497
2020-08-20,12000,27.0,0,85.7,30.1,287.0,1107.0,981.0,3611,1357.0,940.0,1092.0,762.0,484
2020-08-19,12000,29.1,0,76.8,34.2,276.0,1061.0,1029.0,3755,1366.0,944.0,1250.0,774.0,491
2020-08-18,11900,29.0,0,79.7,34.4,337.0,1071.0,1095.0,3532,1468.0,956.0,1282.0,771.0,492
2020-08-17,11900,28.3,0,76.4,31.7,315.0,1034.0,1043.0,3804,1454.0,975.0,1274.0,782.0,480
2020-08-16,11900,27.9,0,85.6,32.6,307.0,1039.0,1014.0,3772,1444.0,946.0,1241.0,763.0,499
2020-08-15,11500,28.9,1,82.0,34.9,321.0,842.0,1014.0,3308,1445.0,920.0,1211.0,648.0,490
2020-08-14,11900,30.7,1,73.2,37.4,350.0,1171.0,1036.0,3469,1475.0,966.0,1299.0,790.0,478
2020-08-13,12600,30.4,0,73.1,36.6,328.0,1188.0,1180.0,4022,1545.0,1007.0,1289.0,803.0,540
2020-08-12,12500,30.1,0,75.5,36.7,355.0,1215.0,1157.0,3949,1540.0,1011.0,1281.0,797.0,514
2020-08-11,12500,30.4,0,75.7,37.7,368.0,1115.0,1200.0,3848,1552.0,984.0,1293.0,782.0,487
2020-08-10,12400,30.4,0,75.7,37.3,355.0,1237.0,1157.0,3837,1530.0,997.0,1255.0,805.0,533
2020-08-09,12400,30.0,0,73.8,35.8,356.0,1175.0,1157.0,3728,1522.0,977.0,1299.0,796.0,508
2020-08-08,12000,31.0,0,71.3,37.7,364.0,1142.0,1199.0,3581,1558.0,1008.0,1300.0,810.0,529
2020-08-07,10800,29.9,1,78.9,36.9,349.0,1089.0,1169.0,3225,1459.0,992.0,1275.0,788.0,492
2020-08-06,11300,29.9,0,77.5,36.5,350.0,1133.0,1139.0,3173,1437.0,996.0,1205.0,808.0,513
2020-08-05,11000,29.8,0,76.4,35.9,281.0,1076.0,1138.0,3054,1323.0,954.0,1107.0,763.0,485
2020-08-04,11400,29.4,0,78.9,35.6,343.0,1052.0,1203.0,3041,1402.0,985.0,1199.0,733.0,512
2020-08-03,11500,30.7,0,73.9,37.5,386.0,1149.0,1241.0,3013,1561.0,1020.0,1316.0,773.0,498
2020-08-02,11000,30.5,0,77.4,38.4,371.0,927.0,1176.0,2898,1489.0,941.0,1280.0,783.0,505
2020-08-01,9500,30.1,0,75.8,36.7,376.0,899.0,1202.0,2884,1493.0,973.0,1253.0,758.0,490
2020-07-31,11000,30.1,1,73.0,36.0,352.0,937.0,1103.0,2822,1506.0,916.0,1174.0,729.0,482
2020-07-30,11500,30.7,0,73.0,37.2,333.0,1186.0,1142.0,3158,1506.0,969.0,1236.0,705.0,475
2020-07-29,11500,28.0,0,88.0,32.5,350.0,1199.0,1123.0,3579,1506.0,956.0,1242.0,764.0,468
2020-07-28,12000,29.4,0,79.9,35.8,341.0,1198.0,1146.0,3705,1439.0,933.0,1245.0,778.0,502
2020-07-27,12700,30.6,0,77.2,38.8,343.0,1227.0,1131.0,3870,1463.0,920.0,1263.0,719.0,468
2020-07-26,12500,31.8,0,68.8,39.0,366.0,1185.0,1204.0,4095,1573.0,963.0,1363.0,798.0,523
2020-07-25,11600,30.1,0,73.0,35.5,348.0,1095.0,1147.0,3970,1565.0,995.0,1318.0,795.0,491
2020-07-24,10800,28.7,1,80.2,33.9,315.0,1081.0,1042.0,3436,1367.0,953.0,1167.0,730.0,467
2020-07-23,11800,28.6,0,77.9,33.2,325.0,1072.0,1053.0,3814,1443.0,900.0,1218.0,752.0,477
2020-07-22,11300,27.5,0,87.8,30.9,335.0,1060.0,1057.0,3806,1411.0,920.0,1232.0,747.0,446
2020-07-21,11000,27.0,0,90.9,30.2,326.0,1086.0,1043.0,3620,1307.0,712.0,1031.0,710.0,421
2020-07-19,12400,30.4,0,70.4,36.0,342.0,1021.0,1025.0,3935,1486.0,715.0,1097.0,684.0,459
2020-07-18,11800,30.2,0,75.2,36.6,324.0,1080.0,1127.0,3942,1503.0,1017.0,1326.0,781.0,495
2020-07-17,11000,30.0,1,74.2,36.0,339.0,1085.0,1131.0,3587,1462.0,984.0,1276.0,775.0,486
2020-07-16,12500,29.9,0,66.9,34.0,326.0,1094.0,1134.0,3872,1509.0,1003.0,1316.0,782.0,500
2020-07-15,11800,29.7,0,73.2,34.9,341.0,1188.0,1108.0,3934,1457.0,945.0,1258.0,796.0,477
2020-07-14,11500,29.0,0,80.9,34.9,345.0,1086.0,1112.0,3893,1475.0,950.0,1271.0,787.0,454
2020-07-13,11000,29.1,0,80.9,34.7,321.0,1096.0,1067.0,3911,1392.0,852.0,1188.0,730.0,414
2020-07-12,11800,28.1,0,88.6,33.5,325.0,1132.0,1015.0,3546,1324.0,891.0,1147.0,728.0,399
2020-07-11,11500,29.1,0,83.4,35.5,317.0,1072.0,1078.0,3628,1195.0,720.0,1038.0,726.0,369
2020-07-10,10500,29.8,1,77.5,36.2,342.0,1054.0,1067.0,3530,1444.0,731.0,1073.0,611.0,437
2020-07-09,12300,29.5,0,77.2,35.6,313.0,1135.0,1035.0,3887,1423.0,847.0,1106.0,685.0,439
2020-07-08,12500,30.4,0,72.2,36.3,311.0,1132.0,1124.0,3889,1459.0,974.0,1263.0,761.0,478
2020-07-07,11500,29.5,0,79.6,36.1,335.0,1056.0,1133.0,3895,1495.0,975.0,1270.0,769.0,485
2020-07-06,11900,29.0,0,78.3,34.1,304.0,1044.0,1071.0,3696,1442.0,971.0,1225.0,764.0,466
2020-07-05,12000,28.7,0,81.4,33.9,320.0,1066.0,1054.0,3745,1422.0,979.0,1245.0,777.0,462
2020-07-04,12000,29.6,0,75.0,35.2,310.0,1053.0,1094.0,3864,1401.0,965.0,1293.0,738.0,477
2020-07-03,11500,30.9,1,69.9,37.2,354.0,1009.0,1140.0,3521,1494.0,949.0,1237.0,708.0,491
2020-07-02,12500,31.5,0,66.3,37.5,355.0,1097.0,1156.0,3946,1517.0,972.0,1258.0,737.0,463
2020-07-01,11800,31.7,0,68.5,38.3,328.0,1057.0,1170.0,3923,1533.0,945.0,1328.0,748.0,482
2020-06-30,11200,29.3,0,76.2,34.7,306.0,1053.0,1033.0,3770,1447.0,891.0,1191.0,739.0,379
2020-06-29,11000,29.9,0,73.6,35.4,305.0,1016.0,1037.0,3784,1329.0,907.0,1217.0,738.0,431
2020-06-28,11600,28.6,0,80.5,33.2,317.0,1021.0,990.0,3539,1232.0,867.0,1065.0,733.0,377
2020-06-27,11000,30.4,0,74.2,37.1,304.0,975.0,1031.0,3649,1366.0,852.0,1067.0,703.0,359
2020-06-26,11000,30.3,1,72.7,36.6,332.0,992.0,1079.0,3489,1424.0,914.0,875.0,700.0,407
2020-06-25,12200,31.4,0,69.1,38.2,348.0,1039.0,1109.0,3862,1518.0,786.0,1128.0,597.0,485
2020-06-24,12000,31.0,0,69.4,37.2,360.0,1034.0,1171.0,3875,1506.0,921.0,1316.0,781.0,421
2020-06-23,11700,30.7,0,71.9,37.4,348.0,1095.0,1080.0,3751,1431.0,924.0,1217.0,758.0,475
2020-06-22,11500,29.6,0,75.5,35.0,334.0,1072.0,1069.0,3678,1469.0,915.0,1221.0,751.0,462
2020-06-21,12000,29.1,0,77.6,34.5,293.0,967.0,989.0,3464,1389.0,936.0,1161.0,738.0,432
2020-06-20,11000,29.8,0,74.2,35.2,307.0,995.0,1059.0,3613,1456.0,977.0,1179.0,751.0,419
2020-06-19,10000,28.3,1,82.4,32.8,291.0,955.0,1002.0,3252,1370.0,891.0,1118.0,732.0,422
2020-06-18,10700,28.4,0,84.2,33.8,292.0,891.0,943.0,3439,1324.0,885.0,1138.0,715.0,415
2020-06-17,11500,27.3,0,88.8,31.5,288.0,845.0,952.0,3442,1272.0,870.0,1158.0,721.0,381
2020-06-16,11800,30.4,0,71.3,36.4,310.0,983.0,1053.0,3683,1466.0,940.0,1204.0,736.0,469
2020-06-15,12000,30.4,0,68.9,35.6,325.0,1034.0,1101.0,3773,1487.0,988.0,1251.0,738.0,446
2020-06-14,12000,29.2,0,76.3,34.3,322.0,1025.0,1083.0,3660,1467.0,991.0,1198.0,628.0,452
2020-06-13,11000,27.8,0,83.6,31.9,320.0,997.0,989.0,3412,1398.0,889.0,1148.0,696.0,424
2020-06-12,10500,29.0,1,75.8,33.6,316.0,930.0,1011.0,3137,1252.0,865.0,1074.0,686.0,416
2020-06-11,12000,28.0,0,82.3,32.4,327.0,987.0,1062.0,3563,1469.0,920.0,1148.0,766.0,466
2020-06-10,12200,29.5,0,74.2,34.1,324.0,1059.0,983.0,3659,1447.0,932.0,1280.0,772.0,543
2020-06-09,12000,30.2,0,66.1,34.4,345.0,1018.0,1141.0,3752,1481.0,993.0,1302.0,784.0,504
2020-06-08,11600,28.9,0,76.7,33.4,324.0,1033.0,1065.0,3601,1425.0,926.0,1266.0,778.0,464
2020-06-07,11500,30.4,0,71.4,35.2,328.0,1006.0,1089.0,3612,1440.0,1005.0,1211.0,755.0,453
2020-06-06,10800,28.8,0,80.3,34.0,322.0,1026.0,998.0,3313,1321.0,901.0,1220.0,691.0,404
2020-06-05,9000,28.3,1,78.2,32.0,347.0,1054.0,1063.0,3161,1336.0,857.0,907.0,525.0,362
2020-06-04,11000,27.6,0,81.3,30.8,321.0,870.0,985.0,3003,1088.0,658.0,808.0,616.0,414
2020-06-03,11000,28.9,0,75.8,33.2,307.0,921.0,969.0,3232,1426.0,603.0,1183.0,664.0,415
2020-06-02,11000,29.5,0,70.9,33.2,245.0,883.0,1069.0,3422,1107.0,823.0,1161.0,707.0,434
