Report Date,Zone,Generation(MW)
2020-10-18,Rangpur,496
2020-10-18,Rajshahi,3220
2020-10-18,Barishal,1650
2020-10-18,Sylhet,3162
2020-10-18,Cumilla,4313
2020-10-18,Chattogram,3581
2020-10-18,Dhaka,7202
2020-10-18,Mymensing,1090
2020-10-17,Dhaka,7168
2020-10-17,Sylhet,2862
2020-10-17,Chattogram,3581
2020-10-17,Cumilla,4313
2020-10-17,Mymensing,1090
2020-10-17,Khulna,3952
2020-10-17,Barishal,1650
2020-10-17,Rajshahi,3220
2020-10-17,Rangpur,496
2020-10-16,Cumilla,4242
2020-10-16,Mymensing,1084
2020-10-16,Sylhet,2898
2020-10-16,Khulna,3802
2020-10-16,Barishal,1577
2020-10-16,Rajshahi,3216
2020-10-16,Rangpur,496
2020-10-16,Dhaka,7134
2020-10-16,Chattogram,3567
2020-10-15,Chattogram,3555
2020-10-15,Cumilla,4325
2020-10-15,Rangpur,496
2020-10-15,Rajshahi,3216
2020-10-15,Barishal,1577
2020-10-15,Khulna,3778
2020-10-15,Sylhet,2888
2020-10-15,Mymensing,1084
2020-10-15,Dhaka,7584
2020-10-14,Rajshahi,3216
2020-10-14,Rangpur,496
2020-10-14,Dhaka,7060
2020-10-14,Chattogram,3555
2020-10-14,Cumilla,4530
2020-10-14,Mymensing,1084
2020-10-14,Sylhet,3152
2020-10-14,Barishal,1577
2020-10-14,Khulna,3886
2020-10-13,Rangpur,518
2020-10-13,Chattogram,3550
2020-10-13,Barishal,1590
2020-10-13,Dhaka,7412
2020-10-13,Cumilla,4415
2020-10-13,Mymensing,1084
2020-10-13,Sylhet,3132
2020-10-13,Khulna,4011
2020-10-13,Rajshahi,3450
2020-10-12,Sylhet,3132
2020-10-12,Rangpur,518
2020-10-12,Mymensing,1084
2020-10-12,Cumilla,4415
2020-10-12,Chattogram,3550
2020-10-12,Khulna,4011
2020-10-12,Dhaka,7372
2020-10-12,Barishal,1590
2020-10-12,Rajshahi,3450
2020-10-11,Chattogram,3559
2020-10-11,Dhaka,7186
2020-10-11,Mymensing,1084
2020-10-11,Cumilla,4415
2020-10-11,Sylhet,3400
2020-10-11,Khulna,3101
2020-10-11,Barishal,1587
2020-10-11,Rajshahi,3450
2020-10-11,Rangpur,462
2020-10-10,Mymensing,986
2020-10-10,Barishal,1587
2020-10-10,Rajshahi,3320
2020-10-10,Rangpur,462
2020-10-10,Khulna,3941
2020-10-10,Sylhet,3388
2020-10-10,Chattogram,3559
2020-10-10,Cumilla,4415
2020-10-10,Dhaka,7274
2020-10-09,Rajshahi,2729
2020-10-09,Cumilla,4281
2020-10-09,Chattogram,3555
2020-10-09,Rangpur,462
2020-10-09,Dhaka,6536
2020-10-09,Barishal,1707
2020-10-09,Khulna,3611
2020-10-09,Sylhet,3388
2020-10-09,Mymensing,986
2020-10-08,Dhaka,6741
2020-10-08,Chattogram,3540
2020-10-08,Rangpur,462
2020-10-08,Cumilla,4380
2020-10-08,Mymensing,980
2020-10-08,Sylhet,3352
2020-10-08,Khulna,4006
2020-10-08,Barishal,1696
2020-10-08,Rajshahi,2735
2020-10-07,Rangpur,508
2020-10-07,Rajshahi,2423
2020-10-07,Barishal,1696
2020-10-07,Khulna,3993
2020-10-07,Sylhet,3122
2020-10-07,Mymensing,980
2020-10-07,Cumilla,4355
2020-10-07,Chattogram,3490
2020-10-07,Dhaka,6943
2020-10-06,Dhaka,7235
2020-10-06,Chattogram,3500
2020-10-06,Cumilla,4407
2020-10-06,Mymensing,980
2020-10-06,Sylhet,3122
2020-10-06,Khulna,3863
2020-10-06,Barishal,1696
2020-10-06,Rajshahi,2423
2020-10-06,Rangpur,508
2020-10-05,Chattogram,3430
2020-10-05,Rangpur,508
2020-10-05,Cumilla,4321
2020-10-05,Mymensing,980
2020-10-05,Sylhet,3122
2020-10-05,Khulna,3686
2020-10-05,Barishal,1696
2020-10-05,Rajshahi,2973
2020-10-05,Dhaka,7285
2020-10-04,Rangpur,508
2020-10-04,Rajshahi,2973
2020-10-04,Chattogram,3430
2020-10-04,Cumilla,3781
2020-10-04,Mymensing,980
2020-10-04,Sylhet,3122
2020-10-04,Khulna,4012
2020-10-04,Barishal,1696
2020-10-04,Dhaka,6754
2020-10-03,Cumilla,3865
2020-10-03,Barishal,1694
2020-10-03,Rajshahi,3146
2020-10-03,Dhaka,6781
2020-10-03,Chattogram,3460
2020-10-03,Mymensing,986
2020-10-03,Sylhet,2406
2020-10-03,Khulna,4086
2020-10-03,Rangpur,521
2020-10-02,Sylhet,2212
2020-10-02,Barishal,1682
2020-10-02,Rajshahi,3146
2020-10-02,Rangpur,521
2020-10-02,Mymensing,986
2020-10-02,Cumilla,3857
2020-10-02,Chattogram,3460
2020-10-02,Dhaka,6901
2020-10-02,Khulna,4086
2020-10-01,Mymensing,986
2020-10-01,Rangpur,521
2020-10-01,Khulna,4086
2020-10-01,Sylhet,2488
2020-10-01,Rajshahi,2952
2020-10-01,Cumilla,4217
2020-10-01,Chattogram,3415
2020-10-01,Dhaka,7473
2020-10-01,Barishal,1812
2020-09-30,Rangpur,521
2020-09-30,Sylhet,2208
2020-09-30,Rajshahi,3106
2020-09-30,Barishal,1812
2020-09-30,Khulna,4070
2020-09-30,Mymensing,986
2020-09-30,Cumilla,4217
2020-09-30,Chattogram,3415
2020-09-30,Dhaka,7543
2020-09-29,Chattogram,3415
2020-09-29,Rangpur,521
2020-09-29,Rajshahi,3106
2020-09-29,Barishal,1812
2020-09-29,Khulna,4084
2020-09-29,Sylhet,2305
2020-09-29,Cumilla,3794
2020-09-29,Mymensing,986
2020-09-29,Dhaka,6927
2020-09-28,Dhaka,7746
2020-09-28,Rangpur,521
2020-09-28,Rajshahi,3072
2020-09-28,Barishal,1854
2020-09-28,Khulna,4114
2020-09-28,Sylhet,2468
2020-09-28,Cumilla,3891
2020-09-28,Chattogram,3428
2020-09-28,Mymensing,984
2020-09-27,Rajshahi,3072
2020-09-27,Dhaka,7542
2020-09-27,Cumilla,3777
2020-09-27,Mymensing,984
2020-09-27,Rangpur,521
2020-09-27,Sylhet,2564
2020-09-27,Khulna,4118
2020-09-27,Chattogram,3492
2020-09-27,Barishal,1854
2020-09-26,Chattogram,2765
2020-09-26,Cumilla,3761
2020-09-26,Mymensing,984
2020-09-26,Sylhet,2564
2020-09-26,Rajshahi,3072
2020-09-26,Khulna,4104
2020-09-26,Rangpur,521
2020-09-26,Barishal,1774
2020-09-26,Dhaka,8031
2020-09-25,Chattogram,2790
2020-09-25,Rangpur,521
2020-09-25,Rajshahi,3072
2020-09-25,Barishal,1774
2020-09-25,Khulna,3934
2020-09-25,Sylhet,2448
2020-09-25,Mymensing,984
2020-09-25,Cumilla,3751
2020-09-25,Dhaka,8166
2020-09-24,Cumilla,3751
2020-09-24,Chattogram,2746
2020-09-24,Barishal,1718
2020-09-24,Rajshahi,3072
2020-09-24,Rangpur,521
2020-09-24,Sylhet,2368
2020-09-24,Mymensing,984
2020-09-24,Dhaka,7272
2020-09-24,Khulna,3918
2020-09-23,Rangpur,521
2020-09-23,Cumilla,3755
2020-09-23,Sylhet,2794
2020-09-23,Khulna,3918
2020-09-23,Chattogram,2736
2020-09-23,Barishal,1766
2020-09-23,Rajshahi,3118
2020-09-23,Dhaka,7428
2020-09-23,Mymensing,990
2020-09-22,Rajshahi,3118
2020-09-22,Khulna,3870
2020-09-22,Sylhet,2794
2020-09-22,Mymensing,990
2020-09-22,Chattogram,2733
2020-09-22,Dhaka,7397
2020-09-22,Barishal,1766
2020-09-22,Cumilla,3792
2020-09-22,Rangpur,521
2020-09-21,Rangpur,521
2020-09-21,Barishal,1766
2020-09-21,Khulna,4050
2020-09-21,Sylhet,2794
2020-09-21,Mymensing,980
2020-09-21,Cumilla,3809
2020-09-21,Chattogram,2782
2020-09-21,Rajshahi,3218
2020-09-21,Dhaka,7752
2020-09-20,Barishal,1798
2020-09-20,Rangpur,521
2020-09-20,Khulna,4062
2020-09-20,Sylhet,2818
2020-09-20,Mymensing,980
2020-09-20,Chattogram,2742
2020-09-20,Dhaka,7752
2020-09-20,Rajshahi,3218
2020-09-20,Cumilla,3794
2020-09-19,Chattogram,2742
2020-09-19,Dhaka,7394
2020-09-19,Rangpur,521
2020-09-19,Rajshahi,3103
2020-09-19,Barishal,1678
2020-09-19,Khulna,4136
2020-09-19,Sylhet,2768
2020-09-19,Mymensing,978
2020-09-19,Cumilla,3440
2020-09-18,Rangpur,521
2020-09-18,Dhaka,7516
2020-09-18,Chattogram,2710
2020-09-18,Cumilla,3730
2020-09-18,Mymensing,1064
2020-09-18,Sylhet,2712
2020-09-18,Khulna,4136
2020-09-18,Barishal,1123
2020-09-18,Rajshahi,2978
2020-09-17,Mymensing,1064
2020-09-17,Dhaka,6992
2020-09-17,Chattogram,2620
2020-09-17,Cumilla,3760
2020-09-17,Rangpur,521
2020-09-17,Sylhet,2672
2020-09-17,Rajshahi,2958
2020-09-17,Khulna,4136
2020-09-17,Barishal,1813
2020-09-16,Barishal,1813
2020-09-16,Khulna,4136
2020-09-16,Rangpur,521
2020-09-16,Dhaka,7684
2020-09-16,Chattogram,2930
2020-09-16,Cumilla,4328
2020-09-16,Mymensing,1064
2020-09-16,Rajshahi,2828
2020-09-16,Sylhet,2852
2020-09-15,Rangpur,521
2020-09-15,Rajshahi,3022
2020-09-15,Mymensing,1064
2020-09-15,Dhaka,8505
2020-09-15,Chattogram,2930
2020-09-15,Cumilla,4368
2020-09-15,Sylhet,2916
2020-09-15,Barishal,1813
2020-09-15,Khulna,4136
2020-09-14,Rangpur,521
2020-09-14,Khulna,4136
2020-09-14,Barishal,1816
2020-09-14,Sylhet,2916
2020-09-14,Mymensing,1107
2020-09-14,Dhaka,8516
2020-09-14,Rajshahi,2991
2020-09-14,Chattogram,3181
2020-09-14,Cumilla,4388
2020-09-13,Mymensing,1140
2020-09-13,Sylhet,2916
2020-09-13,Dhaka,7606
2020-09-13,Khulna,4136
2020-09-13,Barishal,1866
2020-09-13,Rajshahi,3085
2020-09-13,Cumilla,4448
2020-09-13,Rangpur,508
2020-09-13,Chattogram,3380
2020-09-12,Rajshahi,2984
2020-09-12,Barishal,1866
2020-09-12,Cumilla,4446
2020-09-12,Mymensing,1140
2020-09-12,Sylhet,2916
2020-09-12,Rangpur,508
2020-09-12,Khulna,4136
2020-09-12,Chattogram,3351
2020-09-12,Dhaka,7914
2020-09-11,Cumilla,4447
2020-09-11,Mymensing,1140
2020-09-11,Sylhet,2916
2020-09-11,Chattogram,3366
2020-09-11,Dhaka,7676
2020-09-11,Khulna,3941
2020-09-11,Rangpur,508
2020-09-11,Rajshahi,2984
2020-09-11,Barishal,1866
2020-09-10,Cumilla,4275
2020-09-10,Dhaka,7409
2020-09-10,Chattogram,3085
2020-09-10,Khulna,4168
2020-09-10,Mymensing,1140
2020-09-10,Rangpur,534
2020-09-10,Rajshahi,3096
2020-09-10,Barishal,1816
2020-09-10,Sylhet,2846
2020-09-09,Cumilla,4425
2020-09-09,Rangpur,534
2020-09-09,Chattogram,3337
2020-09-09,Mymensing,1140
2020-09-09,Dhaka,8198
2020-09-09,Barishal,1816
2020-09-09,Sylhet,2846
2020-09-09,Khulna,4160
2020-09-09,Rajshahi,3236
2020-09-08,Khulna,4160
2020-09-08,Dhaka,8198
2020-09-08,Chattogram,3337
2020-09-08,Cumilla,4427
2020-09-08,Rangpur,534
2020-09-08,Rajshahi,3237
2020-09-08,Barishal,1816
2020-09-08,Mymensing,1140
2020-09-08,Sylhet,2740
2020-09-07,Mymensing,1141
2020-09-07,Dhaka,8238
2020-09-07,Chattogram,3229
2020-09-07,Cumilla,4473
2020-09-07,Sylhet,2612
2020-09-07,Barishal,1866
2020-09-07,Rajshahi,3282
2020-09-07,Rangpur,534
2020-09-07,Khulna,4160
2020-09-06,Rajshahi,3272
2020-09-06,Mymensing,1137
2020-09-06,Rangpur,534
2020-09-06,Khulna,4112
2020-09-06,Sylhet,2570
2020-09-06,Cumilla,4463
2020-09-06,Chattogram,2989
2020-09-06,Dhaka,8238
2020-09-06,Barishal,1566
2020-09-05,Barishal,1476
2020-09-05,Khulna,4112
2020-09-05,Sylhet,2570
2020-09-05,Mymensing,1137
2020-09-05,Cumilla,4463
2020-09-05,Chattogram,2989
2020-09-05,Rajshahi,3286
2020-09-05,Dhaka,8238
2020-09-05,Rangpur,544
2020-09-04,Cumilla,4543
2020-09-04,Mymensing,1137
2020-09-04,Sylhet,2570
2020-09-04,Khulna,4160
2020-09-04,Barishal,1516
2020-09-04,Rajshahi,3206
2020-09-04,Rangpur,544
2020-09-04,Dhaka,8198
2020-09-04,Chattogram,3009
2020-09-03,Mymensing,1137
2020-09-03,Rangpur,544
2020-09-03,Rajshahi,3206
2020-09-03,Barishal,1036
2020-09-03,Khulna,4140
2020-09-03,Dhaka,8199
2020-09-03,Sylhet,2530
2020-09-03,Chattogram,2835
2020-09-03,Cumilla,4523
2020-09-02,Dhaka,7829
2020-09-02,Chattogram,2780
2020-09-02,Barishal,1506
2020-09-02,Rangpur,544
2020-09-02,Rajshahi,3206
2020-09-02,Khulna,4140
2020-09-02,Sylhet,2490
2020-09-02,Mymensing,1133
2020-09-02,Cumilla,4361
2020-09-01,Chattogram,2798
2020-09-01,Cumilla,4461
2020-09-01,Mymensing,1133
2020-09-01,Sylhet,2450
2020-09-01,Khulna,4144
2020-09-01,Barishal,1820
2020-09-01,Dhaka,7829
2020-09-01,Rajshahi,3206
2020-09-01,Rangpur,544
2020-08-31,Rangpur,544
2020-08-31,Dhaka,7855
2020-08-31,Chattogram,2793
2020-08-31,Cumilla,4247
2020-08-31,Mymensing,1133
2020-08-31,Rajshahi,3206
2020-08-31,Barishal,1820
2020-08-31,Khulna,4134
2020-08-31,Sylhet,2293
2020-08-30,Rangpur,544
2020-08-30,Barishal,1636
2020-08-30,Khulna,4112
2020-08-30,Sylhet,2256
2020-08-30,Mymensing,1086
2020-08-30,Cumilla,4118
2020-08-30,Chattogram,2789
2020-08-30,Dhaka,7668
2020-08-30,Rajshahi,3170
2020-08-29,Rangpur,544
2020-08-29,Dhaka,7558
2020-08-29,Chattogram,2708
2020-08-29,Cumilla,4298
2020-08-29,Mymensing,1080
2020-08-29,Sylhet,2252
2020-08-29,Khulna,4080
2020-08-29,Barishal,1636
2020-08-29,Rajshahi,3170
2020-08-28,Chattogram,2925
2020-08-28,Dhaka,6303
2020-08-28,Sylhet,2412
2020-08-28,Khulna,4080
2020-08-28,Cumilla,4454
2020-08-28,Mymensing,1130
2020-08-28,Rangpur,544
2020-08-28,Rajshahi,3162
2020-08-28,Barishal,1616
2020-08-27,Rajshahi,3162
2020-08-27,Barishal,1470
2020-08-27,Khulna,4070
2020-08-27,Dhaka,7183
2020-08-27,Sylhet,2390
2020-08-27,Rangpur,544
2020-08-27,Mymensing,1130
2020-08-27,Cumilla,4252
2020-08-27,Chattogram,2905
2020-08-26,Dhaka,7219
2020-08-26,Chattogram,2895
2020-08-26,Rajshahi,3162
2020-08-26,Barishal,1946
2020-08-26,Khulna,4078
2020-08-26,Sylhet,2345
2020-08-26,Mymensing,1130
2020-08-26,Rangpur,544
2020-08-26,Cumilla,4258
2020-08-25,Cumilla,4250
2020-08-25,Rajshahi,3162
2020-08-25,Rangpur,544
2020-08-25,Barishal,1946
2020-08-25,Khulna,4080
2020-08-25,Sylhet,2390
2020-08-25,Mymensing,1130
2020-08-25,Chattogram,3034
2020-08-25,Dhaka,7389
2020-08-24,Barishal,1946
2020-08-24,Mymensing,1146
2020-08-24,Khulna,4050
2020-08-24,Dhaka,7574
2020-08-24,Rajshahi,3196
2020-08-24,Rangpur,544
2020-08-24,Chattogram,3065
2020-08-24,Cumilla,4246
2020-08-24,Sylhet,2390
2020-08-23,Khulna,4050
2020-08-23,Dhaka,7453
2020-08-23,Rangpur,544
2020-08-23,Barishal,1286
2020-08-23,Sylhet,2385
2020-08-23,Mymensing,1146
2020-08-23,Cumilla,4228
2020-08-23,Chattogram,3025
2020-08-23,Rajshahi,3183
2020-08-22,Rajshahi,3183
2020-08-22,Cumilla,3820
2020-08-22,Rangpur,544
2020-08-22,Khulna,3968
2020-08-22,Dhaka,7938
2020-08-22,Sylhet,2385
2020-08-22,Mymensing,1146
2020-08-22,Chattogram,3107
2020-08-22,Barishal,1786
2020-08-21,Chattogram,3107
2020-08-21,Cumilla,4270
2020-08-21,Dhaka,7384
2020-08-21,Mymensing,1146
2020-08-21,Sylhet,2385
2020-08-21,Khulna,3866
2020-08-21,Barishal,1786
2020-08-21,Rajshahi,3183
2020-08-21,Rangpur,544
2020-08-20,Khulna,4002
2020-08-20,Dhaka,7420
2020-08-20,Mymensing,1100
2020-08-20,Cumilla,4258
2020-08-20,Barishal,1756
2020-08-20,Sylhet,2385
2020-08-20,Rajshahi,3183
2020-08-20,Rangpur,544
2020-08-20,Chattogram,3070
2020-08-19,Chattogram,3155
2020-08-19,Barishal,1746
2020-08-19,Rajshahi,3211
2020-08-19,Cumilla,4445
2020-08-19,Mymensing,1106
2020-08-19,Sylhet,2395
2020-08-19,Khulna,3852
2020-08-19,Rangpur,544
2020-08-19,Dhaka,7466
2020-08-18,Rangpur,544
2020-08-18,Rajshahi,3351
2020-08-18,Barishal,1746
2020-08-18,Khulna,4037
2020-08-18,Sylhet,2451
2020-08-18,Dhaka,7466
2020-08-18,Chattogram,3380
2020-08-18,Cumilla,4444
2020-08-18,Mymensing,1130
2020-08-17,Rajshahi,3351
2020-08-17,Barishal,1816
2020-08-17,Rangpur,544
2020-08-17,Khulna,4029
2020-08-17,Sylhet,2449
2020-08-17,Mymensing,1130
2020-08-17,Cumilla,4426
2020-08-17,Chattogram,3262
2020-08-17,Dhaka,7702
2020-08-16,Barishal,1816
2020-08-16,Khulna,4041
2020-08-16,Sylhet,2441
2020-08-16,Mymensing,1126
2020-08-16,Cumilla,4420
2020-08-16,Chattogram,3352
2020-08-16,Dhaka,7688
2020-08-16,Rangpur,544
2020-08-16,Rajshahi,3351
2020-08-15,Rangpur,544
2020-08-15,Barishal,1816
2020-08-15,Khulna,4041
2020-08-15,Sylhet,2421
2020-08-15,Mymensing,1126
2020-08-15,Rajshahi,3211
2020-08-15,Dhaka,7682
2020-08-15,Chattogram,3576
2020-08-15,Cumilla,4270
2020-08-14,Cumilla,4174
2020-08-14,Chattogram,3543
2020-08-14,Dhaka,8188
2020-08-14,Sylhet,2401
2020-08-14,Mymensing,1166
2020-08-14,Rangpur,544
2020-08-14,Rajshahi,3214
2020-08-14,Barishal,1819
2020-08-14,Khulna,4041
2020-08-13,Rajshahi,3214
2020-08-13,Barishal,1819
2020-08-13,Mymensing,1166
2020-08-13,Khulna,4041
2020-08-13,Sylhet,2359
2020-08-13,Cumilla,4174
2020-08-13,Chattogram,3328
2020-08-13,Dhaka,8188
2020-08-13,Rangpur,544
2020-08-12,Rajshahi,3214
2020-08-12,Rangpur,544
2020-08-12,Barishal,1802
2020-08-12,Cumilla,4144
2020-08-12,Sylhet,2279
2020-08-12,Khulna,4033
2020-08-12,Dhaka,8069
2020-08-12,Chattogram,3242
2020-08-12,Mymensing,1166
2020-08-11,Dhaka,8169
2020-08-11,Chattogram,3242
2020-08-11,Cumilla,4144
2020-08-11,Khulna,4051
2020-08-11,Mymensing,1166
2020-08-11,Barishal,1802
2020-08-11,Rajshahi,3214
2020-08-11,Rangpur,544
2020-08-11,Sylhet,2279
2020-08-10,Barishal,1802
2020-08-10,Dhaka,8279
2020-08-10,Chattogram,3159
2020-08-10,Cumilla,4048
2020-08-10,Mymensing,1166
2020-08-10,Sylhet,2279
2020-08-10,Khulna,4027
2020-08-10,Rangpur,544
2020-08-10,Rajshahi,3269
2020-08-09,Barishal,1821
2020-08-09,Khulna,3951
2020-08-09,Mymensing,1171
2020-08-09,Cumilla,4343
2020-08-09,Chattogram,2890
2020-08-09,Dhaka,8134
2020-08-09,Rajshahi,3154
2020-08-09,Sylhet,2283
2020-08-09,Rangpur,544
2020-08-08,Dhaka,8173
2020-08-08,Rangpur,544
2020-08-08,Barishal,1802
2020-08-08,Khulna,3977
2020-08-08,Sylhet,2265
2020-08-08,Mymensing,1156
2020-08-08,Cumilla,3896
2020-08-08,Chattogram,2882
2020-08-08,Rajshahi,3154
2020-08-07,Rangpur,544
2020-08-07,Barishal,1802
2020-08-07,Khulna,3991
2020-08-07,Sylhet,2265
2020-08-07,Cumilla,3896
2020-08-07,Chattogram,2882
2020-08-07,Dhaka,7973
2020-08-07,Rajshahi,3154
2020-08-07,Mymensing,1156
2020-08-06,Sylhet,2265
2020-08-06,Rajshahi,3154
2020-08-06,Barishal,1802
2020-08-06,Khulna,3989
2020-08-06,Rangpur,544
2020-08-06,Dhaka,8353
2020-08-06,Chattogram,2877
2020-08-06,Cumilla,3716
2020-08-06,Mymensing,1156
2020-08-05,Dhaka,8353
2020-08-05,Barishal,1802
2020-08-05,Khulna,3981
2020-08-05,Sylhet,2265
2020-08-05,Mymensing,1156
2020-08-05,Cumilla,3729
2020-08-05,Rajshahi,3154
2020-08-05,Rangpur,544
2020-08-05,Chattogram,2912
2020-08-04,Barishal,1802
2020-08-04,Cumilla,3946
2020-08-04,Dhaka,8143
2020-08-04,Chattogram,2912
2020-08-04,Mymensing,1156
2020-08-04,Sylhet,2265
2020-08-04,Khulna,3777
2020-08-04,Rangpur,544
2020-08-04,Rajshahi,3154
2020-08-03,Dhaka,7591
2020-08-03,Sylhet,1463
2020-08-03,Cumilla,3805
2020-08-03,Mymensing,1076
2020-08-03,Khulna,3517
2020-08-03,Barishal,1771
2020-08-03,Rajshahi,2406
2020-08-03,Rangpur,544
2020-08-03,Chattogram,3091
2020-08-02,Dhaka,8433
2020-08-02,Rangpur,544
2020-08-02,Rajshahi,3143
2020-08-02,Barishal,1771
2020-08-02,Khulna,3737
2020-08-02,Sylhet,1663
2020-08-02,Mymensing,1161
2020-08-02,Cumilla,4518
2020-08-02,Chattogram,3091
2020-08-01,Sylhet,2345
2020-08-01,Khulna,3737
2020-08-01,Barishal,1771
2020-08-01,Rajshahi,3252
2020-08-01,Cumilla,4523
2020-08-01,Chattogram,3092
2020-08-01,Dhaka,8495
2020-08-01,Mymensing,1166
2020-08-01,Rangpur,544
2020-07-31,Chattogram,3062
2020-07-31,Rangpur,544
2020-07-31,Mymensing,1166
2020-07-31,Sylhet,2345
2020-07-31,Cumilla,4378
2020-07-31,Dhaka,7546
2020-07-31,Rajshahi,3112
2020-07-31,Barishal,1771
2020-07-31,Khulna,3923
2020-07-30,Rajshahi,3152
2020-07-30,Khulna,3891
2020-07-30,Rangpur,546
2020-07-30,Sylhet,2405
2020-07-30,Mymensing,1136
2020-07-30,Cumilla,4462
2020-07-30,Chattogram,3062
2020-07-30,Dhaka,7563
2020-07-30,Barishal,1769
2020-07-29,Rangpur,546
2020-07-29,Cumilla,4492
2020-07-29,Mymensing,1136
2020-07-29,Sylhet,2715
2020-07-29,Khulna,3923
2020-07-29,Barishal,1824
2020-07-29,Rajshahi,3154
2020-07-29,Chattogram,3080
2020-07-29,Dhaka,7955
2020-07-28,Barishal,1824
2020-07-28,Chattogram,3080
2020-07-28,Cumilla,4492
2020-07-28,Mymensing,1136
2020-07-28,Sylhet,2715
2020-07-28,Khulna,3895
2020-07-28,Rangpur,546
2020-07-28,Dhaka,7703
2020-07-28,Rajshahi,3154
2020-07-27,Cumilla,4543
2020-07-27,Rajshahi,3274
2020-07-27,Barishal,1821
2020-07-27,Rangpur,546
2020-07-27,Khulna,3903
2020-07-27,Sylhet,2714
2020-07-27,Mymensing,1136
2020-07-27,Chattogram,3020
2020-07-27,Dhaka,7747
2020-07-26,Cumilla,4547
2020-07-26,Chattogram,3020
2020-07-26,Khulna,3899
2020-07-26,Dhaka,7787
2020-07-26,Mymensing,1136
2020-07-26,Sylhet,2464
2020-07-26,Barishal,1821
2020-07-26,Rajshahi,3154
2020-07-26,Rangpur,546
2020-07-25,Chattogram,2805
2020-07-25,Rangpur,546
2020-07-25,Rajshahi,3154
2020-07-25,Barishal,1821
2020-07-25,Khulna,3899
2020-07-25,Dhaka,7771
2020-07-25,Sylhet,2464
2020-07-25,Mymensing,1156
2020-07-25,Cumilla,4555
2020-07-24,Mymensing,1156
2020-07-24,Sylhet,2400
2020-07-24,Dhaka,7611
2020-07-24,Chattogram,2805
2020-07-24,Rangpur,546
2020-07-24,Rajshahi,3154
2020-07-24,Barishal,1821
2020-07-24,Cumilla,4555
2020-07-24,Khulna,3899
2020-07-23,Rangpur,523
2020-07-23,Mymensing,1156
2020-07-23,Cumilla,4551
2020-07-23,Dhaka,7326
2020-07-23,Barishal,1821
2020-07-23,Khulna,3899
2020-07-23,Rajshahi,3068
2020-07-23,Sylhet,2434
2020-07-23,Chattogram,2805
2020-07-22,Barishal,1821
2020-07-22,Khulna,3779
2020-07-22,Dhaka,7443
2020-07-22,Sylhet,2480
2020-07-22,Mymensing,1156
2020-07-22,Cumilla,4551
2020-07-22,Chattogram,2795
2020-07-22,Rajshahi,3171
2020-07-22,Rangpur,523
2020-07-21,Chattogram,3095
2020-07-21,Dhaka,7643
2020-07-21,Cumilla,4545
2020-07-21,Mymensing,1156
2020-07-21,Sylhet,2480
2020-07-21,Khulna,4001
2020-07-21,Barishal,1821
2020-07-21,Rajshahi,3171
2020-07-21,Rangpur,523
2020-07-20,Rajshahi,3171
2020-07-20,Rangpur,523
2020-07-20,Dhaka,7363
2020-07-20,Chattogram,3095
2020-07-20,Cumilla,4545
2020-07-20,Mymensing,1156
2020-07-20,Sylhet,2168
2020-07-20,Khulna,3993
2020-07-20,Barishal,1821
2020-07-19,Dhaka,7771
2020-07-19,Chattogram,3095
2020-07-19,Mymensing,1156
2020-07-19,Sylhet,2502
2020-07-19,Khulna,3993
2020-07-19,Barishal,1821
2020-07-19,Rajshahi,3171
2020-07-19,Rangpur,523
2020-07-19,Cumilla,4525
2020-07-18,Barishal,1779
2020-07-18,Dhaka,7995
2020-07-18,Rangpur,523
2020-07-18,Rajshahi,3231
2020-07-18,Khulna,3968
2020-07-18,Sylhet,2502
2020-07-18,Mymensing,1156
2020-07-18,Cumilla,4421
2020-07-18,Chattogram,3093
2020-07-17,Rangpur,523
2020-07-17,Rajshahi,3111
2020-07-17,Barishal,1779
2020-07-17,Khulna,3968
2020-07-17,Sylhet,2502
2020-07-17,Mymensing,1156
2020-07-17,Chattogram,3093
2020-07-17,Dhaka,7794
2020-07-17,Cumilla,4401
2020-07-16,Dhaka,8479
2020-07-16,Sylhet,2486
2020-07-16,Mymensing,1156
2020-07-16,Khulna,3206
2020-07-16,Barishal,1779
2020-07-16,Rajshahi,3111
2020-07-16,Rangpur,523
2020-07-16,Cumilla,4476
2020-07-16,Chattogram,3085
2020-07-15,Cumilla,4530
2020-07-15,Mymensing,1156
2020-07-15,Sylhet,2770
2020-07-15,Khulna,3206
2020-07-15,Barishal,1579
2020-07-15,Rajshahi,3111
2020-07-15,Rangpur,523
2020-07-15,Chattogram,2985
2020-07-15,Dhaka,8607
2020-07-14,Dhaka,8185
2020-07-14,Rajshahi,3111
2020-07-14,Cumilla,4362
2020-07-14,Mymensing,1156
2020-07-14,Sylhet,2770
2020-07-14,Khulna,4022
2020-07-14,Barishal,579
2020-07-14,Chattogram,2985
2020-07-14,Rangpur,523
2020-07-13,Rangpur,523
2020-07-13,Dhaka,8289
2020-07-13,Cumilla,4440
2020-07-13,Mymensing,1156
2020-07-13,Sylhet,2625
2020-07-13,Khulna,3956
2020-07-13,Barishal,1809
2020-07-13,Chattogram,2955
2020-07-13,Rajshahi,3111
2020-07-12,Chattogram,2955
2020-07-12,Rangpur,523
2020-07-12,Dhaka,8445
2020-07-12,Cumilla,4650
2020-07-12,Mymensing,1156
2020-07-12,Sylhet,2195
