Date,Barisal_Demand,Barisal_LoadShed,Chittagong_Demand,Chittagong_LoadShed,Comilla_Demand,Comilla_LoadShed,Dhaka_Demand,Dhaka_LoadShed,Khulna_Demand,Khulna_LoadShed,Mymensingh_Demand,Mymensingh_LoadShed,Rajshahi_Demand,Rajshahi_LoadShed,Rangpur_Demand,Rangpur_LoadShed,Sylhet_Demand,Sylhet_LoadShed
2022-11-18,250,0,908,0,781,0,3385,0,1021,0,703,0,847,0,523,0,334,0
2022-11-19,240,0,1206,0,840,0,3874,0,1105,0,694,0,931,0,630,0,358,0
2022-11-20,261,0,1205,0,869,0,3990,0,1142,0,758,0,946,0,652,0,379,0
2022-11-21,252,0,1286,0,843,0,3986,0,1139,0,776,0,933,0,677,0,389,0
2022-11-22,243,0,1223,0,846,0,3964,0,1110,0,764,0,954,0,701,0,365,0
2022-11-23,236,0,1126,0,837,0,3884,0,1121,0,759,0,976,0,681,0,376,0
2022-11-24,227,0,1133,0,792,0,3953,0,1049,0,703,0,856,0,653,0,373,0
2022-11-25,219,0,1003,0,799,0,3341,0,1045,0,710,0,865,0,628,0,342,0
2022-11-26,232,0,1118,0,833,0,3933,0,1163,0,689,0,949,0,695,0,381,0
2022-11-27,257,0,1052,0,838,0,3722,0,1098,0,716,0,937,0,602,0,364,0
2022-11-28,265,0,1110,0,883,0,3781,109,1078,0,731,44,911,0,594,18,369,26
2022-11-29,265,0,1152,0,897,0,3788,0,1050,0,699,0,921,0,592,0,380,0
2022-11-30,263,0,1170,0,961,25,3790,62,1050,0,727,0,895,0,611,0,400,0
2022-12-01,251,0,1186,0,888,0,3864,112,1130,0,773,76,956,0,655,0,406,0
2022-12-02,236,0,930,0,785,0,3276,0,1024,0,716,0,882,0,625,0,368,0
2022-12-03,237,0,1123,0,784,0,3686,0,1122,0,749,38,927,0,677,0,404,0
2022-12-04,240,0,1080,0,800,0,3675,0,1114,0,770,0,923,0,680,0,375,0
2022-12-05,240,0,1085,0,790,0,3652,0,1093,0,734,0,932,0,704,0,385,0
2022-12-06,243,0,1044,0,790,0,3683,0,1115,0,724,0,975,0,703,0,380,0
2022-12-07,253,0,1129,0,816,0,3690,0,1101,0,762,0,877,0,706,0,374,0
2022-12-08,242,0,1062,0,813,0,3655,0,1114,0,775,0,971,0,660,0,357,0
2022-12-09,246,0,966,0,742,0,2977,0,1005,0,721,0,874,0,576,0,336,0
2022-12-10,244,0,1078,0,814,0,3457,0,1114,0,768,0,827,0,695,0,366,0
2022-12-11,237,0,994,0,799,0,3493,0,1110,0,757,0,956,0,692,0,353,0
2022-12-12,226,0,1098,0,800,0,3503,0,1124,0,769,0,931,0,687,0,368,0
2022-12-13,219,0,1045,0,772,0,3542,0,1097,0,758,0,929,0,673,0,362,0
2022-12-14,229,0,1050,0,813,0,3580,0,1104,0,731,0,931,0,685,0,364,0
2022-12-15,224,0,1033,0,794,0,3515,0,1102,0,766,0,934,0,684,0,358,0
2022-12-16,217,0,854,0,646,0,2521,0,987,0,674,0,837,0,572,0,326,0
2022-12-17,232,0,951,0,796,0,3246,0,1070,0,751,0,911,0,625,0,355,0
2022-12-18,224,0,999,0,785,0,3315,0,1090,0,756,0,920,0,644,0,351,0
2022-12-19,263,0,977,0,797,0,3377,0,1078,0,748,0,901,0,632,0,354,0
2022-12-20,270,0,946,0,805,0,3411,0,1089,0,749,0,916,0,686,0,352,0
2022-12-21,264,0,1083,0,786,0,3535,0,1114,0,758,0,907,0,676,0,363,0
2022-12-22,260,0,1040,0,799,0,3527,0,1114,0,721,0,911,0,660,0,362,0
2022-12-23,240,0,924,0,718,0,2785,0,1020,0,694,0,853,0,602,0,339,0
2022-12-24,266,0,926,0,796,0,3253,0,1095,0,743,0,906,0,644,0,357,0
2022-12-25,243,0,965,0,780,0,3294,0,1101,0,750,0,909,0,653,0,354,0
2022-12-26,252,0,1045,0,810,0,3470,0,1118,0,741,0,921,0,643,0,331,0
2022-12-27,262,0,1094,0,808,0,3601,0,1127,0,735,0,900,0,662,0,349,0
2022-12-28,252,0,1125,0,763,0,3534,0,1098,0,756,0,921,0,676,0,350,0
2022-12-29,259,0,1015,0,766,0,3480,0,1092,0,746,0,906,0,632,0,343,0
2022-12-30,257,0,922,0,749,0,2853,0,1032,0,735,0,862,0,581,0,322,0
2022-12-31,264,0,995,0,786,0,3301,0,1108,0,772,0,934,0,621,0,354,0
2023-01-01,260,0,948,0,798,0,3119,0,1105,0,761,0,930,0,613,0,341,0
2023-01-02,255,0,894,0,828,0,3354,0,1129,0,769,0,811,0,642,0,355,0
2023-01-03,265,0,1010,0,789,0,3397,0,1139,0,785,0,946,0,654,0,349,0
2023-01-04,273,0,940,0,797,0,3491,0,1124,0,822,0,973,0,658,0,342,0
2023-01-05,262,0,976,0,813,0,3430,0,1148,0,821,0,936,0,670,0,343,0
2023-01-06,259,0,907,0,773,0,2880,0,1069,8730,774,0,873,0,620,0,332,0
2023-01-07,275,0,930,0,838,0,3349,0,1155,0,818,0,910,0,638,0,356,0
2023-01-08,262,0,953,35,825,0,3325,134,1169,47,822,101,956,17,672,84,355,62
2023-01-09,269,0,1018,90,836,32,3352,401,1206,107,790,101,977,59,637,100,359,62
2023-01-10,273,0,977,0,836,0,3342,0,1183,0,848,24,961,100,653,55,357,0
2023-01-11,268,0,912,0,843,0,3338,0,1160,0,844,0,1003,0,652,0,353,0
2023-01-12,275,0,942,0,838,0,3262,120,1173,12,870,155,971,0,628,112,348,0
2023-01-13,247,0,885,0,740,0,2849,0,1100,0,826,0,918,0,621,0,322,0
2023-01-14,275,0,886,0,723,38,3296,53,1168,43,856,39,990,37,645,24,358,0
2023-01-15,265,0,958,0,839,0,3073,0,1205,136,864,87,998,107,676,113,352,53
2023-01-16,269,0,898,10,806,0,3322,314,1157,237,878,62,999,138,703,133,362,58
2023-01-17,272,0,987,0,841,0,3343,102,1195,171,889,107,1038,78,679,115,361,0
2023-01-18,269,0,942,0,822,0,3376,81,1165,132,963,90,1036,134,692,107,351,40
2023-01-19,261,0,982,0,799,0,3440,41,1191,40,868,150,966,180,704,0,357,0
2023-01-20,253,0,897,0,810,0,2892,0,1087,0,895,49,962,0,653,0,337,0
2023-01-21,276,0,971,0,828,0,3232,0,1125,0,929,30,1007,0,691,0,359,0
2023-01-22,269,0,984,0,844,0,3295,0,1151,0,929,150,1005,101,694,50,357,0
2023-01-23,277,0,971,0,855,0,3444,0,1112,0,866,113,1002,0,705,0,347,0
2023-01-24,284,0,1006,0,861,0,3446,0,1135,0,936,0,1057,0,728,0,360,0
2023-01-25,283,0,948,0,830,0,3552,0,1124,0,937,0,1023,0,725,0,375,0
2023-01-26,273,0,928,0,893,0,3665,22,1142,0,940,141,1040,0,733,0,362,0
2023-01-27,265,0,874,0,837,0,3097,0,1075,0,881,45,971,0,682,0,325,0
2023-01-28,284,0,960,0,876,0,3508,0,1139,0,917,90,1037,0,706,0,346,0
2023-01-29,270,0,987,0,858,0,3633,0,1168,0,916,143,1062,0,767,0,363,0
2023-01-30,266,0,995,0,854,0,3645,0,1158,0,922,153,1052,0,774,0,358,0
2023-01-31,270,0,852,0,855,0,3648,30,1140,0,919,120,1043,0,727,0,367,0
2023-02-01,275,0,1065,0,855,0,3619,56,1150,0,924,150,1065,0,761,0,358,14
2023-02-02,270,0,990,0,879,0,3608,0,1167,0,934,188,1063,0,771,0,372,0
2023-02-03,240,0,988,0,806,0,2988,0,1094,0,913,62,995,0,707,0,334,0
2023-02-04,268,0,1018,0,865,0,3524,0,1166,0,960,173,1061,0,713,0,361,0
2023-02-05,265,0,928,0,875,0,3636,0,1176,0,925,158,1067,0,734,0,348,0
2023-02-06,278,0,1007,0,877,0,3491,0,1132,0,927,107,1023,0,701,0,364,0
2023-02-07,276,0,988,0,843,0,3493,0,1141,0,947,35,1079,0,711,0,358,0
2023-02-08,271,0,1017,0,907,0,3627,10,1134,0,954,45,1049,0,703,0,360,0
2023-02-09,281,0,1048,0,918,0,3662,30,1141,0,973,105,1035,0,692,0,364,0
2023-02-10,269,0,947,0,844,0,3073,0,1112,0,890,18,1016,0,703,0,344,0
2023-02-11,274,0,1044,0,905,0,3532,0,1130,0,934,25,1002,0,671,0,352,0
2023-02-12,289,0,1078,0,918,0,3639,60,1162,0,895,76,1086,40,674,50,345,0
2023-02-13,278,0,1016,0,867,0,3586,0,1145,0,944,35,1101,0,736,10,347,0
2023-02-14,272,0,1053,0,865,0,3599,0,1161,0,982,69,1139,0,739,0,364,0
2023-02-15,271,0,1003,0,868,0,3756,0,1188,0,1002,210,1117,130,743,130,370,0
2023-02-16,278,0,1018,0,885,0,3614,0,1157,0,989,40,1092,0,724,0,362,0
2023-02-17,260,0,1004,0,821,0,3131,0,1113,0,925,22,1037,0,724,0,333,0
2023-02-18,278,0,1058,0,850,0,3655,0,1167,0,937,0,1088,0,717,0,373,0
2023-02-19,284,0,1055,0,925,0,3871,0,1209,0,971,75,1136,0,736,0,357,0
2023-02-20,282,0,1038,0,868,0,3788,0,1193,0,956,56,1099,0,695,0,379,0
2023-02-21,276,0,938,0,888,0,3208,0,1231,0,937,0,1154,0,717,0,373,0
2023-02-22,298,0,1123,0,948,0,4101,0,1230,0,968,10,1104,55,713,36,355,0
2023-02-23,299,0,1121,0,997,0,4011,0,1276,0,955,0,1173,0,708,0,381,0
2023-02-24,291,0,1032,0,976,0,3672,0,1241,0,936,0,1091,0,673,0,365,0
2023-02-25,311,0,1081,0,1008,0,4023,0,1320,0,977,75,1197,0,767,0,382,0
2023-02-26,283,0,1073,0,947,0,3977,0,1232,0,953,0,1195,0,711,0,358,0
2023-02-27,294,0,1110,0,955,0,4213,0,1328,0,1007,80,1221,0,776,0,382,0
2023-02-28,303,0,1102,0,1001,0,4168,0,1303,0,936,20,1237,0,754,0,372,0
2023-03-01,292,0,1192,0,1002,0,4249,0,1324,0,1020,65,1247,0,776,0,397,0
2023-03-02,300,0,1092,0,1032,0,4293,0,1378,0,1004,43,1240,0,773,0,403,0
2023-03-03,288,0,1102,0,981,0,3674,0,1280,0,965,0,1195,0,735,0,385,0
2023-03-04,318,0,1112,0,1067,0,4269,0,1376,0,1055,178,1276,0,812,0,419,0
2023-03-05,303,0,1074,0,1112,0,4381,29,1466,0,1074,120,1253,78,778,0,428,9
2023-03-06,304,0,1139,0,1076,0,4552,0,1386,0,1068,52,1299,0,795,0,443,0
2023-03-07,310,0,1052,0,1064,0,3868,0,1375,0,1066,60,1228,0,769,0,416,0
2023-03-08,290,0,999,0,1002,0,3524,0,1289,0,991,18,1246,0,728,0,402,0
2023-03-09,302,0,1142,0,1047,0,4375,0,1387,0,1098,155,1308,0,829,0,440,0
2023-03-10,280,0,1096,0,993,0,3788,0,1261,0,1033,30,1179,0,776,0,395,0
2023-03-11,341,0,1169,0,1086,0,4353,0,1341,0,1026,45,1267,0,845,0,446,0
2023-03-12,333,0,1208,0,1133,0,4618,0,1416,0,1090,75,1351,0,847,0,463,0
2023-03-13,330,0,1175,0,1160,0,4580,10,1465,0,1127,105,1376,0,910,0,485,0
2023-03-14,325,0,1179,0,1145,0,4633,0,1444,0,1010,0,1420,0,844,0,433,0
2023-03-15,327,0,1222,0,1049,0,4647,0,1456,0,1056,40,1394,0,678,0,405,0
2023-03-16,344,0,1304,0,1097,0,4710,0,1460,0,1054,32,1281,0,824,0,430,0
2023-03-17,302,0,1149,0,994,0,3564,0,1158,0,634,0,931,0,645,0,354,0
2023-03-18,303,0,1193,0,1118,0,4371,11,1366,0,1026,46,1257,0,876,0,434,0
2023-03-19,166,0,1163,0,653,0,3433,0,969,0,769,0,1024,0,704,0,350,0
2023-03-20,280,0,1025,0,904,0,4053,0,1121,0,600,0,986,0,651,0,334,0
2023-03-21,239,0,1035,0,659,0,4020,0,1155,0,832,0,1016,0,654,0,368,0
2023-03-22,288,0,1031,0,915,0,4282,0,1311,0,872,0,1081,0,690,0,380,0
2023-03-23,313,0,1133,0,907,0,4291,0,1412,0,947,0,1158,0,773,0,374,0
2023-03-24,332,0,1109,0,886,0,3687,0,1410,0,903,0,1116,0,651,0,383,0
2023-03-25,299,0,1200,0,1010,0,3873,0,1234,0,930,0,1189,0,715,0,389,0
2023-03-26,260,0,1083,0,782,0,3675,0,994,0,997,0,1329,0,734,0,392,0
2023-03-27,300,0,1227,0,973,0,4156,0,1377,0,1043,42,1322,0,793,0,429,0
2023-03-28,363,0,1305,0,1025,20,4338,0,1479,0,1110,75,1384,0,767,0,449,0
2023-03-29,286,0,1153,0,932,0,3952,0,1132,0,918,0,1333,0,730,0,359,0
2023-03-30,337,0,1234,0,1057,0,4171,0,1541,0,936,25,1239,0,780,0,420,0
2023-03-31,331,0,1142,0,1048,0,3685,0,1294,0,801,0,1005,0,675,0,410,0
2023-04-01,300,0,968,0,923,0,3898,0,1194,0,809,0,1072,0,577,0,379,0
2023-04-02,336,0,1157,0,997,877,4076,0,1381,0,877,0,1121,0,643,0,336,0
2023-04-03,367,0,1163,0,1069,0,4312,0,1507,0,964,0,1292,0,699,0,391,0
2023-04-04,402,0,1295,0,1245,0,4614,0,1688,0,1088,0,1407,0,742,0,409,0
2023-04-05,423,0,1216,0,1164,0,4741,0,1660,0,1055,0,1438,0,738,0,383,0
2023-04-06,421,0,1248,0,1162,0,4614,0,1606,0,1045,17,1387,0,751,0,459,0
2023-04-07,412,0,1188,0,1185,0,4259,0,1591,0,1098,43,1419,0,756,0,481,0
2023-04-08,421,0,1269,0,1311,0,4746,0,1711,0,1048,74,1521,0,849,0,500,0
2023-04-09,428,0,1295,0,1373,35,4879,0,1740,0,1156,70,1549,0,836,0,507,30
2023-04-10,467,0,1314,0,1411,15,4905,0,1799,0,1224,158,1571,0,857,0,527,28
2023-04-11,480,0,1399,0,1497,0,4994,0,1826,0,1160,88,1592,0,863,0,555,0
2023-04-12,467,0,1482,0,1420,40,5144,42,1784,0,1206,123,1644,0,893,0,583,0
2023-04-13,487,0,1383,0,1487,50,5281,0,1851,0,1264,206,1605,35,939,0,567,15
2023-04-14,489,0,1448,0,1539,30,4809,0,1825,0,1177,100,1645,0,945,40,584,15
2023-04-15,470,35,1287,80,1398,120,5220,60,1658,170,1250,195,1507,120,900,90,549,80
2023-04-16,534,0,1506,0,1518,240,5382,10,1842,350,1274,249,1605,210,1012,132,600,100
2023-04-17,512,0,1431,0,1576,64,5312,75,2015,10,1257,275,1738,0,1033,150,626,15
2023-04-18,489,0,1429,0,1568,27,5266,0,1986,0,1231,200,1803,25,1015,150,599,80
2023-04-19,505,0,1434,0,1567,120,5107,0,2028,10,1279,198,1763,0,1047,60,640,40
2023-04-20,498,0,1360,0,1548,0,4310,0,1889,0,1003,0,1797,71,1000,25,556,0
2023-04-21,453,0,1002,0,542,0,2215,0,1528,0,1045,0,1511,0,844,0,275,0
2023-04-22,440,0,974,0,1280,0,3011,0,1582,0,1117,21,1469,0,815,0,462,0
2023-04-23,342,0,877,0,1052,0,2433,0,1274,0,868,0,1211,0,637,0,312,0
2023-04-24,382,0,1117,0,1188,0,2662,0,1180,0,998,0,991,0,745,0,462,0
2023-04-25,405,0,1199,0,1267,0,3041,0,1518,0,1101,20,1428,0,812,0,509,0
2023-04-26,410,0,1176,0,1345,0,3460,0,1455,0,1112,0,1196,0,852,0,536,0
2023-04-27,140,0,1165,0,196,0,2434,0,466,0,898,0,1105,0,884,0,200,0
2023-04-28,266,0,1251,0,1232,25,3594,0,1317,0,1159,65,1393,0,840,0,503,0
2023-04-29,347,0,1275,0,1050,0,3058,0,978,0,356,0,967,0,759,0,127,0
2023-04-30,413,0,1308,0,1310,20,4281,0,1110,0,1033,55,547,0,753,0,528,10
2023-05-01,366,0,1190,0,1218,0,3605,0,1179,0,1000,0,1067,0,726,0,510,0
2023-05-02,424,0,1407,0,1355,30,4414,25,1543,0,1142,120,1347,0,756,0,588,22
2023-05-03,313,0,1297,0,1018,0,4265,0,1311,0,1078,45,1299,0,861,0,463,0
2023-05-04,363,0,1325,0,1212,0,4579,0,1450,0,842,0,1024,0,711,0,475,0
2023-05-05,369,0,1340,0,1204,0,4301,0,1557,0,1072,0,1315,0,817,0,522,0
2023-05-06,389,0,1367,0,1392,0,4834,15,1673,0,1104,48,1395,0,866,0,537,0
2023-05-07,439,0,1405,0,1377,130,5055,0,1767,70,1105,200,1469,0,902,50,572,0
2023-05-08,423,32,1393,0,1474,213,5303,134,1790,251,1198,284,1502,204,978,135,589,103
2023-05-09,478,0,1448,200,1468,221,5232,172,1783,292,1165,258,1520,150,953,92,625,93
2023-05-10,493,0,1384,64,1457,168,5064,23,1712,0,901,109,1502,30,934,50,358,0
2023-05-11,477,0,1383,134,1454,250,5136,60,1879,221,657,0,1355,98,879,0,387,0
2023-05-12,450,0,1296,0,1423,147,4720,0,1675,70,1055,85,1422,0,895,0,548,10
2023-05-13,430,0,990,51,1311,300,5141,850,1762,64,1122,190,1389,190,918,195,568,119
2023-05-14,332,0,737,0,1111,119,4594,710,1515,0,968,173,1489,356,934,272,415,0
2023-05-15,415,0,1123,142,1381,418,5142,631,759,0,1155,225,1484,251,945,226,546,102
2023-05-16,388,0,1157,91,1315,301,4962,253,672,0,1081,232,665,0,858,0,344,0
2023-05-17,362,0,1119,0,1052,0,4429,0,964,0,905,0,1296,0,788,0,455,0
2023-05-18,335,0,1034,0,1046,0,4519,0,953,0,938,0,1238,0,765,0,444,0
2023-05-19,424,0,1235,0,1289,0,4354,0,1554,0,966,0,1295,0,705,0,409,0
2023-05-20,437,0,1392,0,1341,240,4951,90,1683,0,1055,140,1427,0,861,126,507,0
2023-05-21,424,40,1467,140,1248,145,5192,0,1726,25,432,0,888,0,795,0,308,0
2023-05-22,466,25,1404,55,1405,160,4837,0,1773,25,1065,35,1370,0,855,0,501,0
2023-05-23,107,0,1208,0,783,0,3514,0,567,0,508,0,687,0,383,0,411,0
2023-05-24,308,0,1065,0,1002,0,4718,0,1418,0,936,52,1269,0,871,0,511,0
2023-05-25,394,0,1305,0,1300,0,4667,0,1365,0,1063,53,1393,0,870,0,557,0
2023-05-26,409,0,1307,0,1295,0,4374,0,994,0,1066,50,1242,0,845,0,524,0
2023-05-27,360,0,1351,0,1114,0,4404,0,1495,0,985,0,1273,0,817,0,495,0
2023-05-28,426,0,1433,0,1361,10,4755,18,1665,0,1104,25,1392,25,871,0,570,0
2023-05-29,442,0,1473,0,1403,15,4993,60,1779,178,1085,85,1460,138,965,100,603,10
2023-05-30,448,43,1472,45,1378,95,5158,53,1743,73,1150,63,1443,65,910,30,614,0
2023-05-31,482,43,1313,124,1432,190,5320,270,1873,160,1189,181,1519,0,976,72,645,137
2023-06-01,497,55,1397,0,1430,250,5473,270,1868,260,1181,170,1558,150,977,120,569,30
2023-06-02,466,0,1425,0,1366,110,5050,0,1663,130,1221,50,1507,35,953,50,560,0
2023-06-03,462,80,1432,270,1462,260,5321,340,1768,291,1193,110,1522,200,988,140,540,90
2023-06-04,493,69,1633,320,1417,240,5332,456,1698,280,1234,65,1550,190,873,128,592,85
2023-06-05,506,66,1372,266,1415,245,5389,290,1775,345,1256,116,1546,198,943,136,624,96
2023-06-06,528,75,1072,0,1517,320,5581,500,1970,345,1179,230,1526,285,984,190,626,0
2023-06-07,461,110,1387,0,1359,320,5725,0,1804,400,1126,220,1435,220,817,160,559,100
2023-06-08,456,0,1377,0,1317,0,5045,43,1927,16,1169,152,1609,97,1057,152,626,10
2023-06-09,408,0,1186,0,1254,0,4103,0,1372,0,968,0,1343,0,897,0,567,0
2023-06-10,397,0,1235,0,1169,0,4790,25,1636,0,1125,0,1471,26,923,0,500,0
2023-06-11,397,0,1224,0,1153,8,5081,90,1752,0,1137,107,1503,13,860,0,514,76
2023-06-12,331,0,1364,0,1111,17,4752,100,1650,0,1058,120,1398,0,925,0,527,35
2023-06-13,350,0,1342,170,1344,48,5235,180,1451,100,1107,110,1345,140,839,150,576,20
2023-06-14,505,47,1340,0,1432,208,5422,53,1878,250,1019,68,1549,87,966,119,270,0
2023-06-15,447,0,1336,0,1431,211,5340,20,1908,19,486,0,1539,0,584,0,447,0
2023-06-16,467,0,1261,0,951,0,3794,0,1857,0,695,0,1378,0,740,0,369,0
2023-06-17,454,0,1237,0,1212,0,3903,0,1580,0,717,0,1231,0,784,0,381,0
2023-06-18,436,0,1270,0,1132,0,4832,30,1747,0,958,90,1272,0,734,0,389,0
2023-06-19,401,0,1313,0,1190,10,5046,20,1639,0,925,50,1314,0,743,0,399,0
2023-06-20,449,0,1368,0,1226,0,4737,0,1629,0,993,0,1424,0,738,0,392,0
2023-06-21,441,0,1365,0,1365,0,5079,35,1749,0,936,0,1301,0,805,0,482,0
2023-06-22,410,0,1311,0,1403,20,5111,50,1616,190,1045,40,1363,0,858,0,520,42
2023-06-23,403,0,1288,0,1289,0,4690,18,1560,0,1074,103,1416,0,892,0,505,0
2023-06-24,412,35,1255,0,1315,96,5065,61,1657,96,1144,144,1406,52,979,83,555,0
2023-06-25,406,0,1318,0,1422,170,4984,86,1686,181,1173,164,1446,95,920,138,572,0
2023-06-26,395,0,1196,0,1311,0,4409,0,1489,0,1113,30,1373,0,905,0,543,0
2023-06-27,373,0,1120,0,1124,0,3429,0,1479,0,995,0,1280,0,831,0,540,0
2023-06-28,412,0,928,0,1171,0,2747,0,1309,0,925,0,1175,0,793,0,464,0
2023-06-29,381,0,1021,0,1315,0,2762,0,1423,0,985,0,1267,0,811,0,492,0
2023-06-30,348,0,964,0,917,0,2604,0,1198,0,826,0,1111,0,724,0,449,0
2023-07-01,473,0,1220,0,1234,0,2615,0,1496,0,929,0,1225,0,872,0,467,0
2023-07-02,444,0,1333,0,1330,0,3025,0,1639,0,920,0,1249,0,831,0,465,0
2023-07-03,483,0,1344,0,1399,0,3369,0,1712,0,1007,0,1252,0,838,0,507,0
2023-07-04,499,0,1350,0,1410,0,3843,0,1819,0,1101,0,1386,0,866,36,573,0
2023-07-05,464,0,1325,0,1427,0,3994,0,1710,0,1137,0,1458,0,927,0,539,0
2023-07-06,457,0,1286,0,1322,0,3920,0,1659,0,1085,0,1385,0,915,0,557,0
2023-07-07,422,0,1318,0,1314,0,3940,0,1678,0,1083,0,1307,143,928,0,486,0
2023-07-08,459,0,1329,0,1372,0,4441,0,1774,0,1107,0,1442,0,928,0,581,0
2023-07-09,490,0,1368,0,1425,80,4776,0,1867,160,1213,120,1551,80,964,100,517,71
2023-07-10,462,0,1269,0,1405,10,4943,35,1830,2,1131,80,1530,0,966,165,564,0
2023-07-11,463,0,1439,0,1403,0,4899,12,1839,0,1192,97,1554,0,947,111,586,0
2023-07-12,462,0,1430,0,1434,0,4905,0,1755,0,1120,116,1498,0,962,55,557,0
2023-07-13,450,0,1372,0,1385,0,5010,0,1841,0,1203,154,1466,0,948,0,558,0
2023-07-14,429,0,1267,0,1367,0,4526,0,1739,0,1110,55,1394,0,861,79,567,0
2023-07-15,424,0,1373,0,1364,0,4918,0,1761,0,1128,0,1495,0,966,0,598,0
2023-07-16,446,0,1270,0,1376,15,4853,22,1766,0,1136,73,1472,0,965,51,597,0
2023-07-17,463,0,1422,0,1407,0,5055,37,1799,58,1214,144,1519,0,1011,110,566,0
2023-07-18,473,0,1353,0,1384,157,5200,100,1820,0,1180,150,1518,56,982,188,640,0
2023-07-19,480,40,1440,0,1303,180,5296,138,1892,172,1239,200,1632,100,991,180,632,90
2023-07-20,477,0,1395,0,1513,85,5244,82,1838,0,1105,177,1598,0,987,76,555,0
2023-07-21,452,0,1422,0,1349,0,4593,0,1771,0,1137,15,1497,0,964,0,582,0
2023-07-22,469,0,1484,0,1407,0,5093,0,1779,0,1213,120,1587,0,1207,108,617,0
2023-07-23,481,0,1463,132,1329,140,5303,52,1736,142,1145,105,1556,100,965,115,636,0
2023-07-24,485,0,1564,0,1325,122,5184,45,1847,77,1182,107,1719,0,999,92,588,65
2023-07-25,454,0,1451,0,1412,64,5241,0,1786,0,1227,210,1681,25,1041,50,613,35
2023-07-26,472,0,1402,0,1433,40,5148,0,1776,0,1201,100,1631,30,1042,74,546,0
2023-07-27,449,0,1415,0,1368,25,5091,0,1749,0,1245,193,1616,0,1059,122,607,0
2023-07-28,451,0,1289,0,1337,22,4513,0,1756,0,1197,23,1599,0,956,8,578,140
2023-07-29,474,0,1356,0,1447,32,4920,25,1785,0,1221,52,1645,0,993,0,622,11
2023-07-30,521,70,1482,0,1391,105,5217,40,1822,89,1233,100,1641,20,968,125,629,20
2023-07-31,474,0,1484,0,1094,40,4936,40,1868,0,1288,170,1575,60,1134,90,538,0
2023-08-01,211,0,1343,0,1088,36,5003,10,1529,0,1107,0,1487,0,1060,25,573,25
2023-08-02,411,0,1359,0,1308,30,4915,0,1629,0,1196,105,1528,20,1002,0,605,62
2023-08-03,439,0,1300,0,1345,20,4899,10,1749,0,1217,84,1576,48,1015,0,593,47
2023-08-04,408,0,1241,0,1236,0,4210,0,1620,0,1129,0,1539,0,877,0,545,0
2023-08-05,415,0,1189,0,1294,15,4788,15,1709,0,1155,75,1501,33,997,22,576,0
2023-08-06,400,0,1139,25,1199,0,4665,25,1638,0,1122,15,1484,30,996,38,496,0
2023-08-07,337,0,1039,0,1163,0,4420,0,1456,0,982,0,1264,0,963,0,538,0
2023-08-08,384,0,981,0,1214,0,4653,0,1562,0,1087,0,1302,0,896,0,509,0
2023-08-09,394,0,1083,0,1318,0,4725,60,1618,0,1158,50,1412,0,947,0,527,0
2023-08-10,384,0,1181,0,1268,0,4765,0,1664,0,1136,78,1444,35,982,47,566,0
2023-08-11,416,0,1170,0,1281,0,4232,0,1673,0,1151,0,1396,0,920,0,540,0
2023-08-12,424,0,1257,0,1276,0,4887,25,1575,0,1043,60,1346,0,943,0,565,0
2023-08-13,406,0,1195,0,1206,0,4673,0,1632,0,1042,0,1326,0,882,0,541,0
2023-08-14,432,0,1205,0,1313,0,4656,20,1687,0,1193,102,1443,0,982,0,531,0
2023-08-15,449,0,1212,0,1336,0,4322,0,1666,0,1190,20,1502,0,979,97,583,0
2023-08-16,473,0,1347,0,1230,90,4902,0,1736,0,1201,160,1509,30,1001,100,648,39
2023-08-17,478,0,1304,0,1354,113,5018,45,1754,10,1215,114,1562,45,967,100,602,10
2023-08-18,434,0,1277,0,1284,39,4439,0,1665,0,1230,79,1448,0,958,27,612,0
2023-08-19,464,0,1368,77,1320,55,4861,10,1727,164,1204,90,1372,82,998,156,620,0
2023-08-20,478,0,1337,0,1365,79,5085,10,1786,75,1233,150,1558,70,963,120,619,20
2023-08-21,491,0,1315,35,1412,120,5176,35,1820,84,1202,90,1586,110,970,110,610,45
2023-08-22,415,0,1220,0,1329,25,4827,0,1768,0,1214,217,1575,0,879,0,558,15
2023-08-23,429,0,1273,0,1319,0,4881,20,1614,0,1185,115,1444,0,853,0,563,8
2023-08-24,444,0,1278,0,1296,0,4750,0,1705,0,1155,41,1443,0,888,0,561,0
2023-08-25,380,0,1186,0,1219,0,4017,0,1352,0,1049,0,1232,0,790,0,536,0
2023-08-26,412,0,1218,0,1250,11,4593,30,1593,0,1138,10,1335,0,888,0,533,10
2023-08-27,425,0,1230,0,1270,0,4933,0,1742,0,1160,65,1474,0,937,30,500,0
2023-08-28,423,0,1339,0,1278,0,4954,15,1791,0,1152,50,1503,105,960,24,541,0
2023-08-29,444,0,1499,0,1400,10,4940,10,1789,0,1186,51,1567,0,974,200,598,0
2023-08-30,486,0,1408,0,1253,150,5141,25,1857,0,1243,80,1564,20,974,58,581,60
2023-08-31,461,0,1415,0,1345,100,5079,40,1842,0,1225,85,1542,78,1016,100,602,60
2023-09-01,446,0,1359,0,1385,18,4439,0,1711,0,1253,70,1539,0,975,20,597,27
2023-09-02,468,0,1082,0,1427,45,4997,10,1808,0,1272,125,1585,0,1003,103,573,45
