PreviousReportDate,Actual_MaxDemandEvePeak_MW,Actual_EveningPeakGeneration_MW,Actual_HighestGeneration_MW,Actual_DayPeakDemand_MW,Actual_DayPeakGeneration_MW,Actual_MinimumGeneration_MW,Dhaka_Actual_Demand_MW,Dhaka_Actual_Supply_MW,Dhaka_Actual_LoadShed_MW,Chattogram_Actual_Demand_MW,Chattogram_Actual_Supply_MW,Chattogram_Actual_LoadShed_MW,Sylhet_Actual_Demand_MW,Sylhet_Actual_Supply_MW,Sylhet_Actual_LoadShed_MW,Khulna_Actual_Demand_MW,Khulna_Actual_Supply_MW,Khulna_Actual_LoadShed_MW,Barishal_Actual_Demand_MW,Barishal_Actual_Supply_MW,Barishal_Actual_LoadShed_MW,Rajshahi_Actual_Demand_MW,Rajshahi_Actual_Supply_MW,Rajshahi_Actual_LoadShed_MW,Rangpur_Actual_Demand_MW,Rangpur_Actual_Supply_MW,Rangpur_Actual_LoadShed_MW
2019-12-23,,8483.0,8483.0,,6609.89,4939.0,2911.0,2911.0,0.0,815.0,815.0,0.0,332.0,332.0,0.0,1006.0,1006.0,0.0,217.0,217.0,0.0,1006.0,1006.0,0.0,217.0,217.0,0.0
2019-12-24,,8636.0,8636.0,,6651.7,4925.0,2893.0,2893.0,0.0,821.0,821.0,0.0,312.0,312.0,0.0,1017.0,1017.0,0.0,227.0,227.0,0.0,1017.0,1017.0,0.0,227.0,227.0,0.0
2019-12-25,,8573.0,8573.0,,6501.9,4818.0,2838.0,2838.0,0.0,857.0,857.0,0.0,313.0,313.0,0.0,983.0,983.0,0.0,222.0,222.0,0.0,983.0,983.0,0.0,222.0,222.0,0.0
2019-12-26,,8489.0,8555.0,,6512.8,4984.0,2881.0,2881.0,0.0,830.0,830.0,0.0,320.0,320.0,0.0,996.0,996.0,0.0,217.0,217.0,0.0,996.0,996.0,0.0,217.0,217.0,0.0
2019-12-27,,7601.0,7601.0,,5788.1,4418.0,2376.0,2376.0,0.0,739.0,739.0,0.0,294.0,294.0,0.0,918.0,918.0,0.0,190.0,190.0,0.0,918.0,918.0,0.0,190.0,190.0,0.0
2019-12-28,,8711.0,8711.0,,6034.3,4547.0,2893.0,2893.0,0.0,836.0,836.0,0.0,320.0,320.0,0.0,1015.0,1015.0,0.0,233.0,233.0,0.0,1015.0,1015.0,0.0,233.0,233.0,0.0
2019-12-29,,8567.0,8567.0,,6548.59,5030.0,2888.0,2888.0,0.0,833.0,833.0,0.0,310.0,310.0,0.0,1023.0,1023.0,0.0,224.0,224.0,0.0,1023.0,1023.0,0.0,224.0,224.0,0.0
2019-12-30,,8702.0,8702.0,,6708.5,5083.0,2961.0,2961.0,0.0,901.0,901.0,0.0,319.0,319.0,0.0,1018.0,1018.0,0.0,228.0,228.0,0.0,1018.0,1018.0,0.0,228.0,228.0,0.0
2019-12-31,,8667.0,8667.0,,6700.8,5073.0,2961.0,2961.0,0.0,901.0,901.0,0.0,319.0,319.0,0.0,1018.0,1018.0,0.0,228.0,228.0,0.0,1018.0,1018.0,0.0,228.0,228.0,0.0
2019-01-01,,8436.0,8436.0,,6749.72,5176.0,2844.0,2844.0,0.0,814.0,814.0,0.0,318.0,318.0,0.0,1012.0,1012.0,0.0,230.0,230.0,0.0,1012.0,1012.0,0.0,230.0,230.0,0.0
2020-01-03,,7537.0,7537.0,,5527.5,4682.0,2375.0,2375.0,0.0,797.0,797.0,0.0,294.0,294.0,0.0,863.0,863.0,0.0,179.0,179.0,0.0,863.0,863.0,0.0,179.0,179.0,0.0
2020-01-04,,8397.0,8397.0,,6108.49,4592.0,2791.0,2791.0,0.0,839.0,839.0,0.0,319.0,319.0,0.0,991.0,991.0,0.0,230.0,230.0,0.0,991.0,991.0,0.0,230.0,230.0,0.0
2020-01-05,,8221.0,8221.0,,6764.71,5007.0,2803.0,2803.0,0.0,839.0,839.0,0.0,307.0,307.0,0.0,921.0,921.0,0.0,194.0,194.0,0.0,921.0,921.0,0.0,194.0,194.0,0.0
